,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,102,833284,灵鸽科技,2023-12-19,18.01,13.42,18.88,13.3,208966,334117230.4,99.64,139.64,7.82
1,102,836247,华密新材,2023-12-19,12.79,16.46,16.46,11.79,133842,250718802.18,36.98,30.32,3.83
2,102,833580,科创新材,2023-12-19,8.66,9.29,9.76,8.0,109338,97088270.5,22.98,21.28,1.63
3,58,688716,中研股份,2023-12-19,38.18,44.92,44.92,37.46,72815,301873000.0,19.95,20.11,7.52
4,102,301076,新瀚新材,2023-12-19,26.75,30.04,30.04,25.79,194594,544756315.0,16.99,20.11,5.03
5,102,300949,奥雅股份,2023-12-19,66.53,66.53,66.53,66.53,7147,47548991.0,0.0,20.0,11.09
6,102,300805,电声股份,2023-12-19,10.26,12.6,12.6,10.17,309925,368207886.0,23.14,20.0,2.1
7,102,832469,富恒新材,2023-12-19,14.21,17.85,19.54,14.0,167994,266768178.65,36.74,18.37,2.77
8,102,300093,金刚光伏,2023-12-19,16.9,19.62,20.27,16.9,418851,798236410.0,19.95,16.16,2.73
9,102,301069,凯盛新材,2023-12-19,18.52,21.28,21.99,18.41,173929,357045081.0,19.33,14.9,2.76
10,102,301280,珠城科技,2023-12-19,36.77,41.3,41.88,36.47,90892,370178298.0,14.94,14.06,5.09
11,102,300812,易天股份,2023-12-19,28.64,32.3,33.27,28.0,171087,536794995.0,18.4,12.78,3.66
12,102,837821,则成电子,2023-12-19,15.39,17.62,18.44,15.0,74234,123981087.32,21.95,12.44,1.95
13,102,836149,旭杰科技,2023-12-19,7.3,8.12,8.68,7.06,93481,72922907.95,22.34,12.0,0.87
14,102,870204,沪江材料,2023-12-19,13.3,14.71,15.4,12.71,90151,127182446.52,20.43,11.69,1.54
15,102,301025,读客文化,2023-12-19,12.91,14.5,15.66,12.91,334839,481653073.0,21.07,11.11,1.45
16,102,603967,中创物流,2023-12-19,11.46,11.46,11.46,11.46,62921,75253157.0,0.0,10.51,1.09
17,2,603231,索宝蛋白,2023-12-19,23.78,27.19,28.05,23.51,240698,611381905.0,18.45,10.48,2.58
18,102,301131,聚赛龙,2023-12-19,45.13,49.4,52.51,44.13,80525,389339654.0,18.69,10.19,4.57
19,102,301000,肇民科技,2023-12-19,17.84,19.33,19.89,17.72,126424,239194379.0,12.36,10.14,1.78
20,102,2347,泰尔股份,2023-12-19,5.81,6.33,6.33,5.71,751407,455946338.17,10.78,10.09,0.58
21,102,600692,亚通股份,2023-12-19,6.81,7.54,7.54,6.81,340713,253996671.0,10.66,10.07,0.69
22,102,603392,XD万泰生,2023-12-19,51.85,57.3,57.3,51.68,161568,894691755.0,10.8,10.07,5.24
23,102,2306,中科云网,2023-12-19,3.89,4.27,4.27,3.88,191236,79702031.56,10.05,10.05,0.39
24,102,2878,元隆雅图,2023-12-19,19.39,20.85,20.85,18.95,189303,382404249.15,10.03,10.03,1.9
25,102,610,西安旅游,2023-12-19,13.68,15.04,15.04,13.68,358952,528228635.13,9.95,10.02,1.37
26,102,890,法尔胜,2023-12-19,4.72,5.16,5.16,4.56,347436,173696134.87,12.79,10.02,0.47
27,102,2915,中欣氟材,2023-12-19,13.39,13.94,13.94,13.06,211168,286499706.23,6.95,10.02,1.27
28,102,600610,中毅达,2023-12-19,7.39,8.24,8.24,7.3,767521,619070774.0,12.55,10.01,0.75
29,102,603721,中广天择,2023-12-19,40.43,42.32,42.32,39.03,427377,1765937459.0,8.55,10.01,3.85
30,102,603789,星光农机,2023-12-19,11.48,11.98,11.98,10.69,330385,381884938.0,11.85,10.01,1.09
31,102,2660,茂硕电源,2023-12-19,9.7,10.77,10.77,9.41,747769,789897900.85,13.89,10.01,0.98
32,102,1314,亿道信息,2023-12-19,53.97,58.42,58.42,53.46,65981,371805137.61,9.34,10.0,5.31
33,102,2888,惠威科技,2023-12-19,19.6,21.34,21.34,19.25,209017,427372314.84,10.77,10.0,1.94
34,102,603106,恒银科技,2023-12-19,8.4,9.24,9.24,8.28,1283127,1151305319.0,11.43,10.0,0.84
35,102,2862,实丰文化,2023-12-19,24.62,25.31,25.31,24.3,211797,532825435.79,4.39,10.0,2.3
36,102,603656,泰禾智能,2023-12-19,13.88,15.3,15.3,13.8,161212,240051120.0,10.78,9.99,1.39
37,5,1239,永达股份,2023-12-19,17.64,18.93,18.93,17.64,136908,255297100.59,7.5,9.99,1.72
38,102,430300,辰光医疗,2023-12-19,11.7,12.78,12.9,11.4,80071,97250553.16,12.91,9.98,1.16
39,102,600706,曲江文旅,2023-12-19,15.8,16.76,16.76,15.69,182342,301306841.0,7.02,9.97,1.52
40,102,603779,威龙股份,2023-12-19,9.9,10.71,10.71,9.71,508229,536289548.0,10.27,9.96,0.97
41,102,2354,天娱数科,2023-12-19,5.74,6.31,6.31,5.7,2577667,1601953173.15,10.63,9.93,0.57
42,102,836826,盖世食品,2023-12-19,10.78,11.6,11.92,10.78,159983,181257475.82,10.75,9.43,1.0
43,102,833171,国航远洋,2023-12-19,5.81,5.89,6.43,5.46,1016847,603092612.59,17.9,8.67,0.47
44,102,832171,志晟信息,2023-12-19,11.42,12.4,12.79,11.01,125270,149873201.53,15.59,8.58,0.98
45,102,300445,康斯特,2023-12-19,15.93,17.18,17.41,15.72,172083,287091274.0,10.68,8.53,1.35
46,102,300081,恒信东方,2023-12-19,10.06,10.99,10.99,10.06,531711,564304820.0,9.17,8.38,0.85
47,102,430564,天润科技,2023-12-19,13.14,14.75,14.94,12.85,78837,108143764.73,15.36,8.38,1.14
48,102,301368,丰立智能,2023-12-19,38.5,41.9,42.54,38.21,87232,353453749.0,11.18,8.18,3.17
49,102,688328,深科达,2023-12-19,37.48,41.29,41.37,37.37,65999,264667803.0,10.46,8.0,3.06
50,102,832225,利通科技,2023-12-19,15.99,16.91,16.91,15.68,53235,105653727.74,7.85,7.98,1.25
51,102,300779,惠城环保,2023-12-19,33.96,36.7,37.29,33.88,33161,167834242.0,10.02,7.81,2.66
52,102,301100,风光股份,2023-12-19,17.55,18.9,19.9,17.49,51181,96264569.0,13.72,7.63,1.34
53,102,430198,微创光电,2023-12-19,12.76,13.75,14.8,12.42,211759,282361452.24,18.59,7.42,0.95
54,102,603081,大丰实业,2023-12-19,12.03,12.97,13.3,11.95,335349,426415726.0,11.17,7.28,0.88
55,102,2512,达华智能,2023-12-19,5.61,6.05,6.2,5.6,2065984,1255993819.87,10.64,7.27,0.41
56,102,300608,思特奇,2023-12-19,15.59,16.59,16.99,15.48,420185,692627824.0,9.75,7.17,1.11
57,102,688658,悦康药业,2023-12-19,21.21,22.9,23.79,21.11,98496,222698580.0,12.54,7.11,1.52
58,102,300756,金马游乐,2023-12-19,15.63,16.75,17.1,15.55,66344,109349671.0,9.9,7.03,1.1
59,102,831526,凯华材料,2023-12-19,26.2,28.35,31.4,25.7,119824,344913157.08,21.52,7.02,1.86
60,102,300556,丝路视觉,2023-12-19,27.13,29.19,29.21,27.13,169862,482034318.0,7.62,7.0,1.91
61,102,603037,凯众股份,2023-12-19,22.32,23.6,23.88,22.11,152844,354351206.0,8.02,6.98,1.54
62,102,301236,软通动力,2023-12-19,42.16,44.14,44.6,41.63,778847,3405340703.0,7.19,6.9,2.85
63,102,301312,智立方,2023-12-19,72.92,77.85,79.63,72.24,13772,148471030.0,10.13,6.76,4.93
64,102,978,桂林旅游,2023-12-19,7.26,7.75,7.99,7.26,462860,358617727.67,10.06,6.75,0.49
65,102,603808,歌力思,2023-12-19,9.53,10.17,10.48,9.46,202689,207087881.0,10.7,6.72,0.64
66,102,688323,瑞华泰,2023-12-19,20.11,21.5,21.78,19.85,34681,72065138.0,9.58,6.7,1.35
67,102,300793,佳禾智能,2023-12-19,18.87,19.97,20.64,18.83,313477,627315131.0,9.66,6.62,1.24
68,102,603729,龙韵股份,2023-12-19,35.9,37.5,38.71,33.9,317918,1168365177.0,13.67,6.56,2.31
69,102,300115,长盈精密,2023-12-19,12.03,12.83,13.1,12.0,347664,438894706.0,9.13,6.47,0.78
70,102,839790,联迪信息,2023-12-19,10.89,12.1,12.77,10.88,72536,85496335.48,16.62,6.42,0.73
71,102,2933,新兴装备,2023-12-19,32.58,35.05,35.35,32.0,93525,315771964.59,10.17,6.41,2.11
72,102,300421,力星股份,2023-12-19,10.35,10.97,10.97,10.1,354724,377365444.0,8.44,6.4,0.66
73,102,300538,同益股份,2023-12-19,18.33,19.82,20.24,18.06,196173,380164136.0,11.7,6.39,1.19
74,102,603121,华培动力,2023-12-19,9.23,9.83,10.07,9.14,224185,215902150.0,10.06,6.39,0.59
75,102,688383,新益昌,2023-12-19,101.43,107.48,108.0,100.35,14774,155359201.0,7.57,6.34,6.41
76,102,600571,信雅达,2023-12-19,17.27,17.87,18.5,16.9,1406480,2517977355.0,9.51,6.24,1.05
