,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,0,601096,宏盛华源,2023-12-22,5.6,7.49,9.9,5.27,4853900,3129103718.0,272.35,340.59,5.79
1,105,430510,丰光精密,2023-12-22,25.67,32.63,32.63,25.62,122705,351588015.03,27.93,30.0,7.53
2,105,838971,天马新材,2023-12-22,12.75,15.25,15.63,12.73,131056,188575301.94,23.93,25.83,3.13
3,105,836247,华密新材,2023-12-22,14.96,18.89,19.83,14.55,137503,314311453.15,33.78,20.86,3.26
4,105,871642,通易航天,2023-12-22,10.69,12.77,12.99,10.6,126507,148573481.25,22.55,20.47,2.17
5,105,300530,领湃科技,2023-12-22,20.26,23.38,23.38,19.81,113519,245204721.0,18.33,20.02,3.9
6,105,833943,优机股份,2023-12-22,12.3,15.3,15.3,11.85,63871,87154291.57,26.85,19.07,2.45
7,105,833171,国航远洋,2023-12-22,5.5,6.46,6.59,5.46,826967,505048989.2,20.36,16.4,0.91
8,105,688032,禾迈股份,2023-12-22,225.0,262.99,264.99,223.0,24399,599757193.0,18.47,15.65,35.59
9,105,836720,吉冈精密,2023-12-22,11.88,14.04,14.18,11.82,140066,181549125.41,19.36,15.18,1.85
10,105,836270,天铭科技,2023-12-22,13.38,15.6,15.6,13.03,33760,47949139.33,18.95,15.04,2.04
11,105,832469,富恒新材,2023-12-22,14.14,16.76,17.88,14.14,130806,215700392.04,25.58,14.64,2.14
12,105,831641,格利尔,2023-12-22,9.9,11.83,11.9,9.81,84608,90046905.71,20.1,13.75,1.43
13,105,430300,辰光医疗,2023-12-22,13.06,14.83,14.83,12.51,87429,121827147.38,17.76,13.55,1.77
14,105,301327,华宝新能,2023-12-22,68.0,75.29,78.2,65.8,38195,277165092.0,18.69,13.47,8.94
15,105,837821,则成电子,2023-12-22,16.05,18.71,19.35,16.03,63941,111964897.22,19.87,11.97,2.0
16,105,300034,钢研高纳,2023-12-22,18.48,20.55,21.2,18.48,252035,504208264.0,14.74,11.38,2.1
17,105,2108,沧州明珠,2023-12-22,3.75,4.15,4.15,3.73,949141,396945368.3,11.17,10.37,0.39
18,105,603090,宏盛股份,2023-12-22,25.1,26.95,26.95,24.72,133005,356598361.0,9.11,10.13,2.48
19,105,2903,宇环数控,2023-12-22,21.99,23.18,23.18,21.57,149484,345861757.75,7.65,10.12,2.13
20,105,2306,中科云网,2023-12-22,4.42,4.91,4.91,4.36,1437628,675267326.01,12.33,10.09,0.45
21,105,830799,艾融软件,2023-12-22,10.1,11.25,11.66,9.62,129470,138401902.49,19.96,10.08,1.03
22,105,2103,广博股份,2023-12-22,8.05,8.86,8.86,8.05,1466361,1280894615.54,10.06,10.06,0.81
