,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,168,837023,芭薇股份,2024-03-29,16.88,16.19,19.97,15.96,104988,183768316.51,69.5,180.59,10.42
1,168,301022,海泰科,2024-03-29,28.47,28.47,28.47,27.54,69525,199586202.0,3.93,20.23,4.79
2,168,300322,硕贝德,2024-03-29,9.5,11.2,11.2,9.4,788948,816607117.0,19.29,20.04,1.87
3,78,301508,中机认检,2024-03-29,36.8,41.45,41.45,35.65,162820,645108756.0,16.79,20.01,6.91
4,168,300205,ST天喻,2024-03-29,5.51,6.6,6.6,5.48,188633,116763320.0,20.36,20.0,1.1
5,168,688618,三旺通信,2024-03-29,41.36,49.51,49.51,40.58,36174,165357450.0,21.64,20.0,8.25
6,168,301232,飞沃科技,2024-03-29,40.09,49.86,49.86,40.09,54132,260577988.0,23.51,20.0,8.31
7,168,688182,灿勤科技,2024-03-29,14.55,16.88,16.88,14.55,151335,239903117.0,16.56,19.97,2.81
8,168,301091,深城交,2024-03-29,29.98,32.28,33.1,29.71,516439,2125377998.0,12.29,17.04,4.7
9,168,688372,伟测科技,2024-03-29,56.41,66.28,68.79,56.41,64000,417190943.0,21.62,15.73,9.01
10,168,688121,卓然股份,2024-03-29,15.42,17.9,17.9,15.42,90349,153800224.0,15.99,15.41,2.39
11,168,300989,蕾奥规划,2024-03-29,19.64,21.47,22.49,19.18,219338,466867710.0,17.66,14.57,2.73
12,168,300818,耐普矿机,2024-03-29,23.46,25.56,26.94,23.46,54136,193304423.0,15.51,13.9,3.12
13,168,300988,津荣天宇,2024-03-29,29.03,28.26,29.83,26.39,362312,1017163883.0,13.84,13.68,3.4
14,168,688066,航天宏图,2024-03-29,24.0,27.92,28.28,23.7,433870,1113707237.0,18.53,12.94,3.2
15,168,688321,微芯生物,2024-03-29,16.79,18.89,19.09,16.79,150755,276537566.0,13.68,12.37,2.08
16,168,300430,诚益通,2024-03-29,16.14,17.8,18.16,15.96,158000,268723663.0,13.85,12.09,1.92
17,168,300638,广和通,2024-03-29,15.63,16.93,16.98,15.47,388067,642643023.0,9.99,11.97,1.81
18,168,835438,戈碧迦,2024-03-29,26.88,29.29,29.29,26.49,139945,389129042.36,10.63,11.24,2.96
19,168,688279,峰岹科技,2024-03-29,101.0,113.71,113.82,99.6,10187,108613083.0,13.88,10.98,11.25
20,168,688109,品茗科技,2024-03-29,22.69,25.22,25.69,22.36,16958,40861578.0,14.61,10.61,2.42
21,168,2895,川恒股份,2024-03-29,16.51,17.21,17.22,16.51,169685,306891492.76,4.56,10.6,1.65
22,168,603855,华荣股份,2024-03-29,19.82,20.78,20.78,19.8,70086,151394707.0,5.21,10.53,1.98
23,168,300627,华测导航,2024-03-29,27.25,28.12,28.18,25.91,271003,736687412.0,8.92,10.53,2.68
24,168,2533,金杯电工,2024-03-29,9.35,9.92,9.92,9.34,485772,495015508.12,6.46,10.47,0.94
25,168,603926,铁流股份,2024-03-29,9.89,10.29,10.29,9.63,30604,32344033.0,7.08,10.41,0.97
26,168,300757,罗博特科,2024-03-29,144.09,155.48,155.91,142.5,108838,1637256372.0,9.52,10.32,14.55
27,168,600113,浙江东日,2024-03-29,6.97,7.73,7.73,6.97,158077,122281622.0,10.84,10.27,0.72
28,168,2999,天禾股份,2024-03-29,6.71,7.31,7.31,6.71,427923,311649059.43,9.05,10.26,0.68
29,168,826,启迪环境,2024-03-29,2.45,2.7,2.7,2.45,523656,138253439.2,10.2,10.2,0.25
30,168,2589,瑞康医药,2024-03-29,2.73,3.03,3.03,2.73,519154,155522695.87,10.91,10.18,0.28
31,168,600807,济南高新,2024-03-29,3.15,3.47,3.47,3.15,285570,96439728.0,10.16,10.16,0.32
32,168,603843,正平股份,2024-03-29,2.8,3.04,3.04,2.78,251589,74636448.0,9.42,10.14,0.28
33,168,2194,武汉凡谷,2024-03-29,9.31,9.99,9.99,9.13,529127,517391689.38,9.48,10.14,0.92
34,168,2130,沃尔核材,2024-03-29,11.18,12.08,12.08,11.18,2594053,3083287112.34,8.2,10.12,1.11
35,168,890,法尔胜,2024-03-29,4.08,4.47,4.47,4.04,345578,150771555.1,10.59,10.1,0.41
36,168,600302,标准股份,2024-03-29,4.47,4.92,4.92,4.46,113481,55126237.0,10.29,10.07,0.45
37,168,603058,XD永吉股,2024-03-29,8.85,8.85,8.85,8.25,393491,344864751.0,7.46,10.07,0.81
38,168,601388,XD怡球资,2024-03-29,2.76,2.95,2.95,2.73,1002160,288967472.0,8.21,10.07,0.27
39,168,600988,赤峰黄金,2024-03-29,15.25,16.3,16.3,15.25,1125527,1793947206.0,7.09,10.06,1.49
40,168,99,中信海直,2024-03-29,15.64,15.64,15.64,15.64,79585,125107116.96,0.0,10.06,1.43
41,168,603085,天成自控,2024-03-29,9.68,10.73,10.73,9.59,404774,418503845.0,11.69,10.05,0.98
42,168,2660,茂硕电源,2024-03-29,8.28,9.09,9.09,8.28,118635,106851311.07,9.81,10.05,0.83
43,168,2778,中晟高科,2024-03-29,11.06,12.17,12.17,11.06,76570,91035003.8,10.04,10.04,1.11
44,168,605001,威奥股份,2024-03-29,6.25,6.25,6.25,6.16,295381,184476832.0,1.58,10.04,0.57
45,168,600203,福日电子,2024-03-29,7.0,7.67,7.67,6.85,797842,581289649.0,11.76,10.04,0.7
46,168,1696,宗申动力,2024-03-29,7.66,8.12,8.12,7.66,1023737,816173369.26,6.23,10.03,0.74
47,168,600992,贵绳股份,2024-03-29,12.48,13.16,13.16,12.16,77322,100899985.0,8.36,10.03,1.2
48,168,603663,三祥新材,2024-03-29,13.65,14.92,14.92,13.56,549167,793662354.0,10.03,10.03,1.36
49,168,2840,华统股份,2024-03-29,19.19,21.19,21.19,19.03,187643,385171441.16,11.21,10.02,1.93
50,168,605178,时空科技,2024-03-29,17.99,19.76,19.76,17.99,75401,143165023.0,9.86,10.02,1.8
51,168,701,厦门信达,2024-03-29,5.27,5.27,5.27,5.27,105108,55391916.0,0.0,10.02,0.48
52,168,603798,康普顿,2024-03-29,9.9,10.77,10.77,9.9,90173,95313843.0,8.89,10.01,0.98
53,168,2625,光启技术,2024-03-29,21.0,22.31,22.31,20.79,873580,1918856725.49,7.5,10.01,2.03
54,168,603037,凯众股份,2024-03-29,27.91,27.91,27.91,26.9,294459,819242614.0,3.98,10.01,2.54
55,168,2769,普路通,2024-03-29,8.2,8.35,8.35,8.13,110290,91191875.52,2.9,10.01,0.76
56,168,2792,通宇通讯,2024-03-29,16.45,17.91,17.91,16.45,445643,763651096.63,8.97,10.01,1.63
57,168,603679,华体科技,2024-03-29,15.38,15.38,15.38,15.38,13145,20217318.0,0.0,10.01,1.4
58,168,603097,江苏华辰,2024-03-29,22.71,25.17,25.17,22.66,64854,160472819.0,10.97,10.01,2.29
59,168,737,北方铜业,2024-03-29,7.73,8.35,8.35,7.66,984618,794226070.61,9.09,10.01,0.76
60,168,601808,中海油服,2024-03-29,17.3,19.02,19.02,17.25,159226,293481917.0,10.24,10.01,1.73
61,168,2796,世嘉科技,2024-03-29,9.7,10.44,10.44,9.7,311167,320096958.43,7.8,10.01,0.95
62,168,605198,安德利,2024-03-29,29.6,31.75,31.75,29.6,58858,184147430.0,7.45,10.01,2.89
63,168,600007,中国国贸,2024-03-29,22.1,24.19,24.19,22.1,59507,141644723.0,9.5,10.0,2.2
64,168,600097,开创国际,2024-03-29,9.1,9.13,9.13,9.1,32059,29250487.0,0.36,10.0,0.83
65,168,2645,华宏科技,2024-03-29,10.59,11.44,11.44,10.45,254704,282797047.16,9.52,10.0,1.04
