,Unnamed: 0,股票代码,股票名称,交易日期,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅%,涨跌额
0,0,1379,腾达科技,2024-01-19,27.87,24.1,28.69,23.75,338908,905508695.71,29.32,43.03,7.25
1,124,834765,美之高,2024-01-19,7.76,10.25,10.25,7.7,88110,89147637.79,32.61,31.07,2.43
2,124,839790,联迪信息,2024-01-19,9.75,12.5,12.5,9.75,61949,72661926.78,28.59,29.94,2.88
3,124,831304,迪尔化工,2024-01-19,7.78,9.5,10.07,7.75,164636,146312468.2,29.52,20.87,1.64
4,124,834407,驰诚股份,2024-01-19,12.14,13.99,15.38,11.85,46690,63828299.06,29.29,16.1,1.94
5,111,870726,鸿智科技,2024-01-19,27.99,27.2,30.51,26.59,54956,158129811.11,16.7,15.89,3.73
6,124,831195,三祥科技,2024-01-19,14.0,15.83,16.13,13.8,87149,132611661.4,16.79,14.05,1.95
7,124,834021,流金科技,2024-01-19,4.66,5.18,5.46,4.63,385092,196895511.36,18.08,12.85,0.59
8,124,832471,美邦科技,2024-01-19,9.94,11.13,11.2,9.85,38400,40668446.14,13.58,11.97,1.19
9,124,834950,迅安科技,2024-01-19,14.85,16.32,17.88,14.85,20579,46455136.32,20.78,11.93,1.74
10,124,836504,博迅生物,2024-01-19,16.3,18.31,18.4,16.22,19796,35295877.56,13.31,11.78,1.93
11,124,832419,路斯股份,2024-01-19,11.3,12.68,12.79,11.3,40256,49861439.55,13.13,11.72,1.33
12,120,301172,君逸数码,2024-01-19,36.3,40.44,42.8,33.81,101051,388483900.0,24.72,11.22,4.08
13,124,2033,丽江股份,2024-01-19,7.89,8.7,8.7,7.76,308800,268958986.47,11.93,10.41,0.82
14,124,603877,太平鸟,2024-01-19,15.72,17.35,17.35,15.51,102401,176211539.0,11.7,10.37,1.63
15,124,1368,通达创智,2024-01-19,24.41,26.79,26.79,23.7,63074,169456147.69,12.73,10.34,2.51
16,124,872392,佳合科技,2024-01-19,12.59,13.78,14.45,12.5,14984,20392210.93,15.6,10.24,1.28
17,124,2325,*ST洪涛,2024-01-19,1.56,1.73,1.73,1.51,1772063,292361084.74,14.01,10.19,0.16
18,6,1387,雪祺电气,2024-01-19,20.48,22.57,22.57,19.54,157053,437791537.96,14.79,10.15,2.08
19,124,1216,华瓷股份,2024-01-19,17.16,17.16,17.16,16.39,180657,313916026.14,4.94,10.14,1.58
20,124,600186,莲花控股,2024-01-19,4.64,5.12,5.12,4.62,1195248,594326620.0,10.75,10.11,0.47
21,124,601113,华鼎股份,2024-01-19,3.53,3.82,3.82,3.5,750348,276841239.0,9.22,10.09,0.35
22,124,600156,华升股份,2024-01-19,6.56,6.56,6.56,6.56,59005,38707569.0,0.0,10.07,0.6
23,124,2575,群兴玩具,2024-01-19,6.67,6.67,6.67,6.67,52207,34822069.0,0.0,10.07,0.61
24,124,1217,华尔泰,2024-01-19,14.79,16.74,16.74,14.68,515003,828996582.65,13.54,10.06,1.53
25,124,2168,惠程科技,2024-01-19,4.19,4.49,4.49,4.17,130885,58386560.98,7.84,10.05,0.41
26,124,2790,瑞尔特,2024-01-19,9.82,10.62,10.62,9.68,148320,152345347.32,9.74,10.05,0.97
27,124,605399,晨光新材,2024-01-19,18.01,18.54,18.54,18.01,140247,258347371.0,3.15,10.03,1.69
28,124,2174,游族网络,2024-01-19,11.84,12.52,12.52,11.84,1348097,1674460454.16,5.98,10.02,1.14
29,124,635,英 力 特,2024-01-19,10.23,10.87,10.87,10.2,300691,323496668.02,6.78,10.02,0.99
30,124,603958,哈森股份,2024-01-19,13.29,13.29,13.29,13.29,11485,15262954.0,0.0,10.02,1.21
31,124,2059,云南旅游,2024-01-19,5.49,6.04,6.04,5.38,395552,233084420.48,12.02,10.02,0.55
32,124,601595,上海电影,2024-01-19,22.05,24.37,24.37,22.01,244104,577723588.0,10.65,10.02,2.22
33,124,1209,洪兴股份,2024-01-19,19.44,20.56,20.56,19.37,85769,171929691.92,6.37,10.01,1.87
34,124,17,深中华A,2024-01-19,9.59,10.55,10.55,9.5,1198321,1217823316.63,10.95,10.01,0.96
35,124,3027,同兴环保,2024-01-19,23.13,23.84,23.84,20.83,290833,665007900.09,13.89,10.01,2.17
36,124,605577,龙版传媒,2024-01-19,22.74,24.86,24.86,22.74,195111,479808073.0,9.38,10.0,2.26
37,124,603798,康普顿,2024-01-19,9.71,10.78,10.78,9.6,226394,233706978.0,12.04,10.0,0.98
38,124,603661,恒林股份,2024-01-19,44.15,48.17,48.17,43.87,33303,156629727.0,9.82,10.0,4.38
39,124,1238,浙江正特,2024-01-19,21.48,23.56,23.56,21.3,36703,84955145.0,10.55,9.99,2.14
40,124,2767,先锋电子,2024-01-19,17.02,19.15,19.15,16.45,289748,511863115.0,15.51,9.99,1.74
41,124,835892,中科美菱,2024-01-19,11.07,12.22,12.22,10.94,33849,39422448.14,11.52,9.99,1.11
42,124,603600,永艺股份,2024-01-19,11.29,12.55,12.55,11.08,161670,198586950.0,12.88,9.99,1.14
43,124,601566,九牧王,2024-01-19,11.55,12.11,12.11,11.51,189510,227427827.0,5.45,9.99,1.1
44,124,603863,松炀资源,2024-01-19,32.72,35.66,35.66,31.84,68709,233567573.0,11.78,9.99,3.24
45,124,603083,剑桥科技,2024-01-19,37.51,38.08,38.08,37.03,250878,949526954.0,3.03,9.99,3.46
46,124,603722,阿科力,2024-01-19,44.1,46.89,46.89,44.1,37963,176583791.0,6.54,9.99,4.26
47,124,600088,中视传媒,2024-01-19,12.98,14.32,14.32,12.93,254671,351258043.0,10.68,9.98,1.3
48,124,603066,音飞储存,2024-01-19,13.06,13.88,13.88,12.19,557567,721236336.0,13.39,9.98,1.26
49,124,603324,盛剑环境,2024-01-19,26.25,28.97,28.97,26.2,56318,161758504.0,10.52,9.98,2.63
50,124,25,特  力Ａ,2024-01-19,15.5,17.19,17.19,15.3,230494,390638561.39,12.09,9.98,1.56
51,124,2571,德力股份,2024-01-19,6.41,7.05,7.05,6.41,184805,128835076.0,9.98,9.98,0.64
52,124,600935,华塑股份,2024-01-19,3.12,3.42,3.42,3.08,292230,95482969.0,10.93,9.97,0.31
53,124,603959,ST百利,2024-01-19,8.02,8.72,8.72,7.95,260429,219188938.0,9.71,9.96,0.79
54,124,68,华控赛格,2024-01-19,4.55,4.55,4.55,4.55,599336,272698062.0,0.0,9.9,0.41
55,124,838262,太湖雪,2024-01-19,17.23,19.5,22.0,17.0,64000,121936476.08,28.15,9.8,1.74
56,124,873339,恒太照明,2024-01-19,5.88,6.42,6.5,5.78,31790,19913650.11,12.27,9.37,0.55
57,120,688612,XD威迈斯,2024-01-19,38.36,39.42,40.4,37.86,40036,158807522.0,7.05,9.35,3.37
58,124,832802,保丽洁,2024-01-19,11.54,12.45,13.01,11.32,41708,50353893.12,14.84,9.31,1.06
59,124,838402,硅烷科技,2024-01-19,10.84,11.07,11.9,10.7,118687,176057691.29,11.85,9.28,0.94
60,124,835174,五新隧装,2024-01-19,20.95,22.45,22.46,20.59,43307,93578943.56,9.08,9.03,1.86
61,124,830896,旺成科技,2024-01-19,9.54,10.39,10.39,9.53,36978,37252023.05,9.02,9.02,0.86
62,124,836263,中航泰达,2024-01-19,7.2,7.78,7.79,7.13,43229,32362004.75,9.23,8.81,0.63
63,124,836717,XD瑞星股,2024-01-19,8.01,8.57,8.57,7.9,38001,31721305.29,8.49,8.62,0.68
64,124,872374,云里物里,2024-01-19,12.26,13.39,13.5,12.26,43788,56693897.63,10.03,8.33,1.03
65,124,430510,丰光精密,2024-01-19,21.0,22.35,24.5,20.38,93013,207064820.82,19.9,7.97,1.65
66,124,300893,松原股份,2024-01-19,27.65,28.74,29.24,27.5,33498,96130018.0,6.51,7.6,2.03
67,124,688677,海泰新光,2024-01-19,45.86,49.12,51.49,45.86,31466,155877564.0,12.32,7.51,3.43
68,124,831167,鑫汇科,2024-01-19,15.79,16.8,18.49,15.05,31879,54789978.87,22.01,7.49,1.17
69,124,832110,雷特科技,2024-01-19,20.34,20.99,22.88,19.57,22141,49031758.09,16.93,7.37,1.44
70,124,2517,恺英网络,2024-01-19,10.72,10.97,11.2,10.58,1295854,1412296256.17,6.07,7.34,0.75
71,124,837242,XD建邦科,2024-01-19,18.01,19.5,19.58,18.01,22515,44069999.04,8.63,7.14,1.3
72,124,2296,辉煌科技,2024-01-19,7.57,8.1,8.33,7.5,312392,250739054.45,10.98,7.14,0.54
73,124,2398,垒知集团,2024-01-19,4.67,4.96,5.09,4.59,383840,188279801.28,10.8,7.13,0.33
74,124,836871,派特尔,2024-01-19,7.85,8.3,8.45,7.7,20721,17244803.02,9.68,7.1,0.55
75,124,832225,利通科技,2024-01-19,16.09,17.25,17.59,15.98,31508,65058186.99,9.99,7.08,1.14
76,124,2605,姚记科技,2024-01-19,20.18,21.55,22.14,20.18,372567,809091537.34,9.74,7.05,1.42
77,124,300405,科隆股份,2024-01-19,7.64,8.16,8.39,7.46,452970,363562503.0,12.19,6.95,0.53
78,124,873593,鼎智科技,2024-01-19,21.98,23.27,24.1,21.79,29744,97727836.89,10.62,6.94,1.51
79,124,832089,禾昌聚合,2024-01-19,15.07,15.98,16.0,15.07,18268,28397210.41,6.21,6.75,1.01
80,124,872351,华光源海,2024-01-19,9.18,9.85,10.5,8.81,127464,122084643.85,18.31,6.72,0.62
81,124,430718,合肥高科,2024-01-19,10.83,11.35,11.39,10.7,28963,32250566.41,6.48,6.67,0.71
82,124,871634,新威凌,2024-01-19,12.62,13.68,13.76,12.62,27855,37243236.28,8.89,6.63,0.85
83,124,603199,九华旅游,2024-01-19,30.81,32.51,33.54,30.5,166186,535751274.0,9.97,6.63,2.02
84,124,571,新大洲A,2024-01-19,2.81,2.97,3.02,2.81,333725,98302739.5,7.53,6.45,0.18
85,124,600243,青海华鼎,2024-01-19,4.66,4.96,5.13,4.57,674793,335949770.0,12.02,6.44,0.3
86,124,603499,翔港科技,2024-01-19,12.35,13.59,14.05,12.27,212216,286167141.0,13.94,6.42,0.82
87,124,831855,浙江大农,2024-01-19,10.87,11.55,11.6,10.78,21370,24116526.65,7.55,6.35,0.69
88,124,301376,致欧科技,2024-01-19,26.0,27.28,30.8,25.54,121789,345413319.0,20.5,6.31,1.62
89,124,836260,中寰股份,2024-01-19,8.44,8.94,8.99,8.44,33280,29253141.41,6.54,6.3,0.53
90,124,833580,科创新材,2024-01-19,7.18,7.31,7.54,7.08,27863,20712500.05,6.69,6.25,0.43
91,124,837212,智新电子,2024-01-19,9.53,10.12,10.24,9.52,42208,42192278.25,7.56,6.19,0.59
92,124,838971,天马新材,2024-01-19,13.93,14.26,15.53,13.93,46801,69603039.78,11.91,6.18,0.83
93,100,870976,视声智能,2024-01-19,15.99,16.7,17.16,15.72,21945,36418867.94,9.15,6.1,0.96
94,124,832982,锦波生物,2024-01-19,156.08,164.58,167.31,155.0,3485,74445498.05,7.93,6.02,9.35
95,124,2763,汇洁股份,2024-01-19,8.19,8.64,8.78,8.19,185912,167049657.07,7.24,6.01,0.49
96,124,831010,凯添燃气,2024-01-19,5.02,5.3,5.35,4.93,102900,53170901.48,8.4,6.0,0.3
