股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301571,N国科天,35.65,220.02,24.51,266824,1015814821.54,80.79,78.27,55.76,-,44.0,35.0,42.0,11.14,0.14
300461,田中精机,20.32,20.02,3.39,106829,207114654.12,20.32,13.07,-64.13,0.83,20.32,16.88,16.94,16.93,0.0
301316,慧博云通,18.29,20.01,3.05,175046,309748333.32,18.96,7.21,122.45,0.69,18.29,15.4,15.4,15.24,0.0
301326,捷邦科技,34.2,20.0,5.7,70934,236447601.73,9.4,26.39,-121.55,4.67,34.2,31.52,31.52,28.5,0.0
300469,信息发展,13.5,20.0,2.25,362960,462980870.26,20.89,15.42,-35.37,2.12,13.5,11.15,11.16,11.25,0.0
300438,鹏辉能源,19.69,19.99,3.28,320920,600893921.88,20.48,7.94,151.48,5.29,19.69,16.33,16.33,16.41,0.0
300949,奥雅股份,35.66,19.99,5.94,58698,189965733.25,19.45,34.52,-13.98,5.09,35.66,29.88,30.59,29.72,0.0
300421,力星股份,10.39,19.98,1.73,418982,404706252.63,21.59,18.19,43.08,3.86,10.39,8.52,8.52,8.66,0.0
301366,一博科技,33.34,17.56,4.98,183740,594203396.78,21.23,33.58,75.82,2.99,34.03,28.01,28.06,28.36,0.03
831627,力王股份,9.19,15.89,1.26,68925,61978030.21,22.19,25.7,30.04,8.7,9.5,7.74,7.74,7.93,0.0
300125,ST聆达,4.17,15.83,0.57,555838,213309267.65,24.44,20.94,-6.51,1.26,4.31,3.43,3.52,3.6,0.0
300241,瑞丰光电,5.08,14.67,0.65,2094828,1055759230.14,23.02,36.63,115.58,3.2,5.32,4.3,4.31,4.43,-0.2
300536,*ST农尚,6.57,14.26,0.82,128031,79978804.0,18.09,4.37,35.83,1.43,6.68,5.64,5.75,5.75,-0.3
300718,长盛轴承,17.31,13.51,2.06,583929,1025520339.3,14.62,30.12,24.76,5.87,18.3,16.07,17.31,15.25,0.64
300787,海能实业,11.85,13.07,1.37,156516,180346145.97,17.94,9.69,46.94,2.55,12.33,10.45,10.48,10.48,0.08
300061,旗天科技,8.13,12.29,0.89,2257503,1763695654.39,23.2,36.38,-181.52,1.97,8.61,6.93,7.11,7.24,0.0
300073,当升科技,30.46,12.19,3.31,404736,1195046573.08,15.32,8.01,34.94,6.2,31.07,26.91,27.09,27.15,0.0
300890,翔丰华,25.9,10.97,2.56,118885,302423611.01,14.44,12.21,37.04,5.23,26.5,23.13,23.39,23.34,-0.08
002713,东易日盛,2.83,10.12,0.26,174028,48454543.16,8.17,4.29,-2.56,0.48,2.83,2.62,2.62,2.57,0.0
