股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
603391,N力聚,60.0,50.0,20.0,162740,1000753131.0,15.23,73.01,19.02,-,65.99,59.9,62.0,40.0,0.0
837592,华信永道,21.0,29.95,4.84,100938,197654385.36,28.4,58.91,-36.16,3.37,21.0,16.41,16.5,16.16,0.0
300147,香雪制药,4.06,20.12,0.68,715223,277699754.24,13.61,10.88,-18.82,8.15,4.06,3.6,3.6,3.38,0.0
300125,ST聆达,2.63,20.09,0.44,359339,87175785.72,17.35,13.54,-4.11,1.26,2.63,2.25,2.27,2.19,0.0
300399,天利科技,10.79,20.02,1.8,207957,215360802.75,20.8,10.52,-112.23,4.45,10.79,8.92,8.92,8.99,0.0
301112,信邦智能,26.98,20.02,4.5,88591,232443114.52,23.44,24.43,-105.49,1.77,26.98,21.71,21.81,22.48,0.0
688318,财富趋势,90.3,20.0,15.05,110776,960897077.0,20.24,6.06,82.28,3.28,90.3,75.07,75.58,75.25,0.0
300169,天晟新材,5.94,20.0,0.99,713427,398680061.53,20.81,23.64,-119.96,1.94,5.94,4.91,4.92,4.95,0.0
300061,旗天科技,8.71,19.97,1.45,1977461,1650111480.93,11.98,32.04,-251.13,8.74,8.71,7.84,8.0,7.26,0.0
300192,科德教育,11.42,19.96,1.9,606053,677646037.69,11.24,26.4,23.06,6.24,11.42,10.35,11.42,9.52,0.0
301315,威士顿,36.74,18.82,5.82,103556,358666957.69,21.15,27.99,106.2,3.19,37.1,30.56,30.8,30.92,-0.08
300803,指南针,40.38,17.52,6.02,282226,1093279718.22,19.56,6.98,245.91,4.67,41.23,34.51,34.62,34.36,-0.1
300542,新晨科技,14.19,17.47,2.11,470713,645910815.52,20.94,19.28,-80.2,3.95,14.5,11.97,12.08,12.08,0.0
301550,斯菱股份,47.6,16.04,6.58,111789,514443657.71,21.43,40.65,27.84,3.01,49.22,40.43,40.43,41.02,0.0
834415,恒拓开源,6.7,14.33,0.84,147473,93958481.9,20.99,10.7,76.29,2.75,6.95,5.72,5.8,5.86,0.3
830896,旺成科技,8.12,13.88,0.99,42891,35613649.93,19.5,16.85,27.1,4.74,8.77,7.38,7.38,7.13,0.12
688403,汇成股份,8.04,13.88,0.98,375162,294856402.0,18.41,6.59,63.74,4.57,8.38,7.08,7.12,7.06,0.12
688015,交控科技,19.06,13.59,2.28,58089,106176542.0,20.32,3.08,72.42,3.06,19.91,16.5,16.65,16.78,0.0
300152,新动力,2.03,12.78,0.23,954167,186262562.02,20.56,13.39,-22.29,3.1,2.1,1.73,1.73,1.8,0.0
688177,百奥泰,21.87,12.62,2.45,42544,89581350.0,13.7,1.03,-19.03,2.35,21.87,19.21,19.21,19.42,0.18
301259,艾布鲁,25.71,12.47,2.85,48985,121974938.39,17.76,6.58,-254.59,3.86,26.96,22.9,23.47,22.86,0.04
688202,美迪西,31.91,12.2,3.47,65925,203130539.0,13.57,5.38,-28.61,3.17,32.17,28.31,28.45,28.44,-0.13
300100,双林股份,13.08,11.79,1.38,325126,411406751.8,15.21,8.4,16.89,2.36,13.39,11.61,11.68,11.7,0.46
301239,普瑞眼科,38.05,11.49,3.92,58730,217728440.19,16.99,8.3,84.09,3.99,39.39,33.59,34.04,34.13,0.13
688017,绿的谐波,79.31,11.47,8.16,65642,502050869.0,13.03,3.89,166.25,3.2,79.77,70.5,70.66,71.15,0.0
688100,威胜信息,39.52,11.14,3.96,23703,89160662.0,12.01,0.47,36.35,3.13,39.85,35.58,35.97,35.56,0.05
688052,纳芯微,104.42,11.1,10.43,30374,305823301.0,13.61,3.25,-24.8,1.78,105.38,92.59,92.7,93.99,-0.11
688131,皓元医药,22.35,11.08,2.23,33038,71293092.0,13.42,1.61,70.2,2.85,22.41,19.71,20.09,20.12,0.09
688331,荣昌生物,27.21,11.06,2.71,54984,145387231.0,13.22,3.4,-10.61,1.45,27.52,24.28,24.31,24.5,-0.07
688631,莱斯信息,64.0,11.03,6.36,92437,552743315.0,26.89,15.1,-166.22,2.73,69.0,53.5,55.31,57.64,0.5
000981,山子高科,1.16,10.48,0.11,127401,14778503.24,0.0,0.2,6.33,0.13,1.16,1.16,1.16,1.05,0.0
300033,同花顺,106.91,10.43,10.1,185395,1940790146.36,13.43,6.78,138.34,3.43,110.0,97.0,97.0,96.81,-0.04
688258,卓易信息,24.17,10.37,2.27,41912,97673415.0,12.79,3.46,43.25,1.46,24.5,21.7,21.71,21.9,-0.04
688322,奥比中光-UW,27.0,10.34,2.53,63830,167137723.0,12.01,2.48,-93.81,3.62,27.2,24.26,24.43,24.47,0.07
688600,皖仪科技,12.53,10.2,1.16,11643,14080228.0,10.82,0.86,-12.55,2.93,12.58,11.35,11.43,11.37,0.08
002596,海南瑞泽,1.52,10.14,0.14,287948,43756448.72,2.9,2.73,-26.41,2.62,1.52,1.48,1.52,1.38,0.0
000980,众泰汽车,1.52,10.14,0.14,3162970,473888236.77,10.87,6.47,-15.43,4.16,1.52,1.37,1.37,1.38,0.0
301036,双乐股份,32.93,10.13,3.03,231265,745646485.31,17.49,32.83,44.21,1.24,34.53,29.3,30.3,29.9,-0.03
300122,智飞生物,28.33,10.1,2.6,424259,1156267111.96,11.43,3.0,11.63,2.67,28.4,25.46,25.69,25.73,-0.11
