股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300098,高新兴,5.08,20.09,0.85,4432641,2093042340.14,21.28,28.75,282.78,2.82,5.08,4.18,4.2,4.23,0.4
300462,华铭智能,10.96,20.04,1.83,239540,242457475.94,20.04,17.53,-26.63,1.38,10.96,9.13,9.13,9.13,0.0
300177,中海达,6.89,20.03,1.15,990363,649789164.43,20.03,16.34,-32.38,2.16,6.89,5.74,5.74,5.74,0.0
300461,田中精机,15.47,20.02,2.58,65371,98404290.54,20.71,8.0,-48.83,3.9,15.47,12.8,12.97,12.89,0.0
688288,鸿泉物联,16.5,20.0,2.75,58913,91479917.0,20.44,5.87,-40.96,1.33,16.5,13.69,13.88,13.75,0.0
301538,骏鼎达,125.52,20.0,20.92,42699,495079007.24,20.05,32.16,38.54,1.58,125.52,104.55,104.55,104.6,0.0
301314,科瑞思,38.76,20.0,6.46,42940,157539009.76,19.01,26.42,69.5,3.89,38.76,32.62,32.64,32.3,0.0
300930,屹通新材,21.0,20.0,3.5,45020,94174242.0,7.6,9.55,51.98,5.22,21.0,19.67,19.67,17.5,0.0
300667,必创科技,14.34,20.0,2.39,201060,274297874.17,21.0,11.65,-207.21,7.11,14.34,11.83,11.9,11.95,0.0
300557,理工光科,28.98,20.0,4.83,89714,239635165.72,21.78,9.87,102.31,3.59,28.98,23.72,24.3,24.15,0.0
300107,建新股份,10.68,20.0,1.78,1129803,1142093218.87,17.19,33.09,182.78,3.32,10.68,9.15,9.15,8.9,0.0
688693,锴威特,41.47,19.99,6.91,108782,434325501.0,15.89,62.16,-47.89,2.06,41.47,35.98,35.98,34.56,0.0
300868,杰美特,27.38,19.98,4.56,271732,701763582.38,15.64,35.88,97.14,2.06,27.38,23.81,24.77,22.82,0.0
300885,海昌新材,8.89,19.97,1.48,219893,187333065.45,15.38,12.96,36.89,5.72,8.89,7.75,7.75,7.41,0.0
873806,云星宇,10.17,18.95,1.62,304466,299374838.7,22.81,40.09,34.94,4.72,10.72,8.77,8.77,8.55,0.0
301577,美信科技,64.49,17.43,9.57,64983,408926541.15,15.29,58.57,106.4,3.04,65.9,57.5,58.0,54.92,0.02
300643,万通智控,14.79,14.21,1.84,543432,770945831.41,20.08,23.68,31.4,1.99,15.46,12.86,12.9,12.95,-0.14
300552,万集科技,45.03,14.14,5.58,415282,1769330763.48,20.0,32.99,-30.26,1.18,46.89,39.0,39.0,39.45,-0.16
300644,南京聚隆,23.59,13.58,2.82,235779,530293646.81,12.18,27.6,27.81,2.53,23.59,21.06,21.11,20.77,0.04
300411,金盾股份,14.07,12.74,1.59,624565,848437347.02,14.26,23.11,166.44,2.99,14.37,12.59,12.6,12.48,0.07
300321,同大股份,21.13,12.1,2.28,43437,87873810.4,15.12,4.89,342.3,3.95,21.5,18.65,18.85,18.85,-0.24
301180,万祥科技,18.63,11.82,1.97,317894,587165335.46,15.01,54.94,10695.26,3.43,19.98,17.48,19.34,16.66,0.59
837092,汉鑫科技,23.25,11.78,2.45,28958,64858524.47,20.38,11.72,-26.37,3.35,24.49,20.25,20.66,20.8,0.0
301055,张小泉,12.41,11.7,1.3,34949,42506930.6,17.37,5.98,63.17,3.32,12.99,11.06,11.18,11.11,-0.32
301486,致尚科技,49.94,11.67,5.22,116366,590426056.73,20.44,36.17,112.1,3.28,53.66,44.52,44.52,44.72,0.08
301182,凯旺科技,17.98,11.12,1.8,104241,186206575.6,19.96,28.98,-63.8,4.6,19.42,16.19,16.19,16.18,0.45
300807,天迈科技,24.93,11.05,2.48,64514,157268455.4,17.59,13.22,-21.16,2.96,26.15,22.2,22.21,22.45,-0.04
300360,炬华科技,16.31,10.88,1.6,460498,743638822.47,11.69,9.3,18.53,8.31,16.7,14.98,14.98,14.71,-0.12
301083,百胜智能,15.45,10.75,1.5,165647,247437505.85,13.55,30.2,62.99,2.29,15.75,13.86,13.89,13.95,0.32
301578,辰奕智能,47.05,10.32,4.4,77241,346387868.78,12.97,52.22,52.36,1.84,47.78,42.25,42.25,42.65,-0.11
000861,海印股份,1.19,10.19,0.11,1268417,145418685.09,11.11,5.31,5.3,1.95,1.19,1.07,1.08,1.08,0.0
000677,恒天海龙,3.05,10.11,0.28,840504,250129727.95,11.19,9.73,63.07,2.19,3.05,2.74,2.76,2.77,0.0
000638,万方发展,3.82,10.09,0.35,276409,101778211.0,9.51,8.91,-85.35,1.32,3.82,3.49,3.5,3.47,0.0
603825,华扬联众,8.42,10.07,0.77,54200,43533511.0,10.98,2.14,-11.18,1.4,8.42,7.58,7.58,7.65,0.0
603803,瑞斯康达,7.0,10.06,0.64,86492,59542801.0,10.69,2.04,37.44,1.45,7.0,6.32,6.35,6.36,0.0
301036,双乐股份,36.43,10.06,3.33,263261,912073402.23,18.1,60.57,48.91,1.15,37.49,31.5,32.75,33.1,0.08
603256,宏和科技,7.33,10.06,0.67,69989,50175729.0,10.36,0.8,-200.41,2.14,7.33,6.64,6.64,6.66,0.0
000004,国华网安,10.18,10.05,0.93,96793,96825805.42,9.84,7.66,-31.33,2.46,10.18,9.27,9.37,9.25,0.0
600337,美克家居,2.19,10.05,0.2,435222,91408435.0,14.07,2.94,-5.19,1.99,2.19,1.91,1.98,1.99,0.0
603660,苏州科达,5.92,10.04,0.54,207008,117609189.0,10.41,4.19,-4.89,2.31,5.92,5.36,5.38,5.38,0.0
603390,通达电气,7.57,10.03,0.69,156300,113524522.0,10.61,4.47,56.55,1.56,7.57,6.84,6.88,6.88,0.0
