股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
872374,云里物里,13.07,29.92,3.01,82879,101852130.08,30.52,28.37,31.45,7.2,13.07,10.0,10.0,10.06,0.0
300061,旗天科技,7.24,20.07,1.21,1406428,916326457.16,22.55,22.66,-161.65,1.36,7.24,5.88,5.91,6.03,0.0
300328,宜安科技,6.11,20.04,1.02,1183818,711155646.94,20.83,17.28,1156.4,1.4,6.11,5.05,5.08,5.09,0.0
300788,中信出版,29.86,20.02,4.98,239638,681153938.78,18.17,12.6,37.48,5.57,29.86,25.34,25.34,24.88,0.0
300518,新迅达,11.22,20.0,1.87,319316,342934121.11,19.25,16.02,-8.96,6.03,11.22,9.42,9.5,9.35,0.0
301578,辰奕智能,47.77,19.99,7.96,92388,406820623.54,18.34,59.22,53.16,2.48,47.77,40.47,40.47,39.81,0.0
300718,长盛轴承,15.25,19.98,2.54,328720,470705343.2,21.24,16.96,21.82,8.59,15.25,12.55,12.83,12.71,0.0
300647,超频三,5.95,19.96,0.99,611652,346723911.64,19.56,13.93,214.88,0.79,5.95,4.98,4.98,4.96,0.0
300027,华谊兄弟,2.94,19.03,0.47,7611962,2069870940.61,23.48,30.63,-109.87,3.07,2.96,2.38,2.48,2.47,0.0
300891,惠云钛业,8.04,15.19,1.06,263810,207340663.31,19.05,7.94,72.78,11.99,8.3,6.97,6.98,6.98,0.12
300478,杭州高新,9.04,14.14,1.12,252878,231696939.38,12.75,20.53,-70.24,6.06,9.5,8.49,8.49,7.92,0.11
872190,雷神科技,13.8,12.84,1.57,93897,126002443.81,19.3,9.52,81.49,3.33,14.49,12.13,12.23,12.23,-0.29
871753,天纺标,27.0,11.57,2.8,66308,181505645.54,28.93,21.06,305.83,4.81,31.0,24.0,24.0,24.2,-0.04
300532,今天国际,14.0,11.29,1.42,330199,463760176.09,7.95,11.18,8.96,6.68,14.59,13.59,13.79,12.58,-0.07
300296,利亚德,4.82,11.06,0.48,1435090,680609458.41,17.51,6.86,30.11,4.81,5.04,4.28,4.35,4.34,-0.21
000981,山子高科,1.18,10.28,0.11,3368170,387573259.07,12.15,5.16,6.44,1.94,1.18,1.05,1.05,1.07,0.0
300241,瑞丰光电,4.43,10.2,0.41,1378871,629469464.78,20.65,24.11,100.79,3.19,4.82,3.99,4.06,4.02,0.0
600358,国旅联合,2.72,10.12,0.25,190721,50530554.0,11.34,3.78,-78.43,2.83,2.72,2.44,2.48,2.47,0.0
000678,襄阳轴承,4.14,10.11,0.38,123931,48511771.18,12.77,2.7,-35.52,3.08,4.14,3.66,3.78,3.76,0.0
002403,爱仕达,7.02,10.03,0.64,123163,81338104.0,12.85,4.03,29.14,3.54,7.02,6.2,6.32,6.38,0.0
000062,深圳华强,12.75,10.01,1.16,481737,614183382.75,0.43,4.61,58.08,2.85,12.75,12.7,12.75,11.59,0.0
001379,腾达科技,31.77,10.01,2.89,386534,1173649546.99,9.9,77.31,79.51,1.47,31.77,28.91,29.66,28.88,0.0
603666,亿嘉和,14.96,10.0,1.36,161808,233545583.0,12.5,7.84,-22.41,6.46,14.96,13.26,13.55,13.6,0.0
