股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
920008,N成电,20.1,101.0,10.1,131682,297980951.24,52.0,55.16,23.22,-,25.1,19.9,23.01,10.0,-0.05
300686,智动力,9.24,20.0,1.54,418189,378959304.92,19.74,21.05,-20.5,2.77,9.24,7.72,7.72,7.7,0.0
300562,乐心医疗,14.28,20.0,2.38,811665,1112716522.15,14.79,50.73,44.44,2.68,14.28,12.52,13.99,11.9,0.0
300438,鹏辉能源,27.19,19.99,4.53,1069727,2789780563.68,17.03,26.47,164.18,1.43,27.19,23.33,23.33,22.66,0.0
301278,快可电子,34.58,19.99,5.76,43673,144585589.45,20.78,12.95,20.61,3.74,34.58,28.59,29.0,28.82,0.0
300521,爱司凯,11.66,19.96,1.94,60743,68146275.04,22.12,4.22,-172.96,6.19,11.66,9.51,9.6,9.72,0.0
300088,长信科技,5.3,19.91,0.88,3164491,1607780260.0,17.87,12.95,35.24,3.18,5.3,4.51,4.51,4.42,0.0
300827,上能电气,36.5,17.44,5.42,242795,838039720.2,19.27,9.39,40.67,3.59,36.82,30.83,31.17,31.08,0.0
300108,*ST吉药,2.05,16.48,0.29,515058,97208094.03,22.16,7.85,-4.93,1.71,2.09,1.7,1.71,1.76,0.49
688131,皓元医药,22.33,16.42,3.15,77327,169057691.0,14.6,3.76,33.39,7.29,22.93,20.13,20.13,19.18,-0.09
300337,银邦股份,8.72,16.27,1.22,1613964,1386337027.17,20.8,22.69,61.92,4.38,9.0,7.44,7.45,7.5,-0.11
688717,艾罗能源,61.32,14.96,7.98,43210,252311288.0,17.6,13.5,72.22,2.14,62.0,52.61,53.57,53.34,0.0
688320,禾川科技,24.38,13.93,2.98,98038,232580094.0,22.34,9.29,-63.05,1.76,25.58,20.8,20.8,21.4,0.0
300338,*ST开元,2.01,13.56,0.24,341725,65813790.92,18.64,9.92,-22.46,1.47,2.09,1.76,1.8,1.77,0.0
688348,昱能科技,43.01,12.06,4.63,46148,192937512.0,15.37,5.73,42.08,2.67,43.9,38.0,38.44,38.38,-0.09
300040,九洲集团,5.25,11.94,0.56,707887,371691325.32,16.84,15.36,19.26,3.38,5.59,4.8,4.88,4.69,-0.19
300473,德尔股份,16.4,11.11,1.64,141550,227493243.65,16.53,9.44,67.68,1.79,17.3,14.86,14.98,14.76,-0.06
300545,联得装备,24.58,11.02,2.44,179498,432843837.12,11.34,15.93,19.57,4.88,25.5,22.99,23.26,22.14,0.0
300925,法本信息,10.1,10.99,1.0,429545,433314652.46,18.13,13.48,29.27,2.5,10.9,9.25,9.3,9.1,-0.1
300272,开能健康,5.16,10.26,0.48,312742,155041270.58,11.32,7.25,26.11,4.66,5.17,4.64,4.71,4.68,-0.19
600936,广西广电,2.38,10.19,0.22,594924,131757926.0,13.43,3.56,-5.69,4.53,2.38,2.09,2.14,2.16,0.0
002211,宏达新材,2.6,10.17,0.24,152183,38811118.0,11.86,3.52,-38.04,2.69,2.6,2.32,2.4,2.36,0.0
002547,春兴精工,3.15,10.14,0.29,876575,261819406.69,13.29,7.94,-19.03,1.02,3.15,2.77,2.84,2.86,0.0
002579,中京电子,6.88,10.08,0.63,289729,193932069.68,11.2,4.98,-28.86,2.24,6.88,6.18,6.22,6.25,0.0
002120,韵达股份,6.99,10.08,0.64,536877,366295127.68,6.46,1.91,9.74,3.98,6.99,6.58,6.65,6.35,0.0
002681,奋达科技,4.37,10.08,0.4,193392,84512242.82,0.0,1.31,45.79,0.26,4.37,4.37,4.37,3.97,0.0
002514,宝馨科技,4.37,10.08,0.4,276213,117687750.88,7.05,4.99,-20.49,2.49,4.37,4.09,4.12,3.97,0.0
002302,西部建设,7.87,10.07,0.72,2059874,1570284193.63,9.37,16.32,882.49,10.5,7.87,7.2,7.87,7.15,0.0
300210,森远股份,7.44,10.06,0.68,323612,239373571.28,16.72,6.69,-51.01,3.75,7.87,6.74,6.74,6.76,0.0
002144,宏达高科,9.09,10.05,0.83,172279,153812672.0,10.9,12.6,18.96,11.9,9.09,8.19,8.28,8.26,0.0
603085,天成自控,8.0,10.04,0.73,145140,112608608.0,7.57,3.92,100.71,4.04,8.0,7.45,7.98,7.27,0.0
600156,华升股份,3.29,10.03,0.3,97385,30752325.0,10.7,2.42,-25.82,2.27,3.29,2.97,3.01,2.99,0.0
300255,常山药业,10.09,10.03,0.92,360252,354466734.63,9.81,3.93,-98.86,3.59,10.2,9.3,9.54,9.17,0.1
603626,科森科技,7.46,10.03,0.68,139989,104432033.0,0.0,2.52,-12.88,0.26,7.46,7.46,7.46,6.78,0.0
833429,康比特,9.11,10.02,0.83,18697,17203924.8,7.49,2.33,11.98,6.28,9.48,8.86,9.0,8.28,-1.51
