股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
920118,N远大,23.13,36.06,6.13,79959,201681313.7,33.94,55.64,15.43,-,28.69,22.92,23.0,17.0,-0.09
300438,鹏辉能源,23.63,20.01,3.94,641436,1465217702.07,10.26,15.87,181.79,5.59,23.63,21.61,21.98,19.69,0.0
300005,探路者,6.06,20.0,1.01,939096,545386252.85,20.59,10.63,18.81,3.84,6.06,5.02,5.07,5.05,0.0
301487,盟固利,17.84,19.97,2.97,465494,781982616.6,21.18,17.06,691.3,2.71,17.84,14.69,14.82,14.87,0.0
301149,隆华新材,9.26,19.95,1.54,200816,176755940.55,20.6,10.99,21.99,8.77,9.26,7.67,7.74,7.72,0.0
688320,禾川科技,23.7,14.88,3.07,93531,220776093.0,16.34,8.86,-59.61,9.01,24.76,21.39,22.25,20.63,0.0
688278,特宝生物,54.4,14.67,6.96,60783,325712220.0,6.75,1.49,36.36,5.77,54.95,51.75,51.88,47.44,-0.02
300840,酷特智能,9.08,14.65,1.16,334765,296877280.0,18.81,18.9,4.77,5.64,9.4,7.91,7.98,7.92,0.0
300648,星云股份,18.23,13.16,2.12,107719,191794123.59,18.93,10.14,-24.4,5.83,19.0,15.95,16.03,16.11,0.0
300081,恒信东方,5.1,10.87,0.5,1086482,567852050.35,21.3,17.97,-25.08,2.46,5.52,4.54,4.54,4.6,0.0
300050,世纪鼎利,5.32,10.83,0.52,2240622,1204001764.86,12.5,41.15,-358.68,1.14,5.68,5.08,5.08,4.8,0.0
300918,南山智尚,8.08,10.23,0.75,139480,110459529.92,14.73,3.87,19.66,5.64,8.4,7.32,7.33,7.33,-0.12
002354,天娱数科,2.93,10.15,0.27,1606004,465772573.21,10.9,9.92,-362.94,2.02,2.93,2.64,2.65,2.66,0.0
002762,金发拉比,5.23,10.11,0.48,147730,74557056.59,12.21,7.1,949.49,5.52,5.23,4.65,4.79,4.75,0.0
603378,亚士创能,6.55,10.08,0.6,114907,71579396.0,11.93,2.68,-8.59,1.07,6.55,5.84,5.95,5.95,0.0
000755,山西高速,5.35,10.08,0.49,647787,327010628.26,15.84,10.62,23.19,3.08,5.35,4.58,4.71,4.86,0.0
002231,奥维通信,4.38,10.05,0.4,106879,46172711.0,10.55,3.63,-158.68,1.1,4.38,3.96,3.97,3.98,0.0
002780,三夫户外,9.22,10.02,0.84,106403,94274379.4,11.58,8.14,832.97,3.36,9.22,8.25,8.38,8.38,0.0
002986,宇新股份,11.31,10.02,1.03,76749,83879045.69,10.6,2.56,10.74,2.32,11.31,10.22,10.3,10.28,0.0
002633,申科股份,7.47,10.01,0.68,116477,84007496.0,10.16,7.8,375.81,2.68,7.47,6.78,6.78,6.79,0.0
603196,日播时尚,8.02,10.01,0.73,94993,72609742.0,10.97,4.02,-59.98,0.78,8.02,7.22,7.22,7.29,0.0
002760,凤形股份,15.28,10.01,1.39,53777,80627666.9,10.94,6.11,138.59,4.79,15.28,13.76,13.9,13.89,0.0
002981,朝阳科技,19.8,10.0,1.8,88063,167656467.69,10.94,7.6,77.38,1.68,19.8,17.83,18.01,18.0,0.0
002799,环球印务,6.49,10.0,0.59,122896,76108150.84,11.53,3.84,27.51,3.51,6.49,5.81,5.93,5.9,0.0
002479,富春环保,3.85,10.0,0.35,537964,203484781.19,5.14,6.23,16.87,13.6,3.85,3.67,3.71,3.5,0.0
000561,烽火电子,6.71,10.0,0.61,149157,97528776.44,10.33,2.48,-17.27,3.54,6.71,6.08,6.1,6.1,0.0
002933,新兴装备,24.76,10.0,2.25,53483,127313126.41,12.22,4.69,141.57,3.12,24.76,22.01,22.45,22.51,0.0
600818,中路股份,12.77,9.99,1.16,146782,181166942.0,11.71,6.17,825.42,2.5,12.77,11.41,11.48,11.61,0.0
600650,锦江在线,13.99,9.98,1.27,799849,1083912206.0,10.69,20.48,49.05,1.95,13.99,12.63,13.39,12.72,0.0
000810,创维数字,10.58,9.98,0.96,1620463,1695491589.52,6.76,14.5,28.65,1.43,10.58,9.93,9.94,9.62,0.0
000062,深圳华强,15.43,9.98,1.4,425372,656349057.72,0.0,4.07,70.28,1.52,15.43,15.43,15.43,14.03,0.0
000546,金圆股份,4.63,9.98,0.42,722209,324086988.38,10.21,10.14,10.37,5.5,4.63,4.2,4.28,4.21,0.0
002403,爱仕达,8.49,9.97,0.77,653612,532134175.11,13.73,21.36,35.25,5.1,8.49,7.43,8.1,7.72,0.0
603118,共进股份,6.4,9.97,0.58,179587,113773976.0,9.79,2.28,-153.03,0.94,6.4,5.83,5.83,5.82,0.0
002193,如意集团,3.76,9.94,0.34,141159,51391034.0,11.4,5.39,-8.11,2.81,3.76,3.37,3.41,3.42,0.0
002388,新亚制程,3.77,9.91,0.34,507585,186397253.92,11.37,10.17,111.4,0.82,3.77,3.38,3.38,3.43,0.0
600501,航天晨光,17.01,9.88,1.53,969335,1608937293.0,10.85,22.83,-23.88,1.8,17.03,15.35,15.51,15.48,0.0
300063,天龙集团,4.4,9.73,0.39,1433910,609780335.14,20.45,22.93,63.19,2.31,4.68,3.86,3.97,4.01,-0.23
301337,亚华电子,28.8,9.67,2.54,154801,463045500.85,21.93,39.87,-90.92,4.37,31.51,25.75,26.0,26.26,0.0
002069,獐子岛,2.73,9.64,0.24,238452,62362429.26,10.84,3.36,-69.21,4.13,2.74,2.47,2.5,2.49,0.0
688273,麦澜德,20.39,8.34,1.57,22667,46487331.0,6.48,6.16,14.04,7.45,21.03,19.81,19.99,18.82,0.25
301069,凯盛新材,12.14,8.2,0.92,89519,107936176.31,14.17,6.37,49.68,4.65,12.69,11.1,11.22,11.22,0.0
688499,利元亨,18.81,8.17,1.42,49633,92781690.0,13.28,4.01,-3.09,4.24,19.7,17.39,17.52,17.39,0.11
300619,金银河,21.19,7.95,1.56,117846,240979433.83,13.96,10.72,-48.4,2.89,21.55,18.81,19.0,19.63,0.05
301348,蓝箭电子,23.33,7.76,1.68,144623,328552360.45,9.88,10.84,-140.44,3.05,23.59,21.45,21.45,21.65,0.09
300689,澄天伟业,14.99,7.15,1.0,94303,142432252.9,18.37,9.32,527.4,2.42,16.3,13.73,13.79,13.99,0.27
300501,海顺新材,11.85,6.95,0.77,68149,78792591.7,7.49,5.44,19.82,1.96,11.87,11.04,11.12,11.08,-0.08
000736,中交地产,7.94,6.86,0.51,465254,373052910.57,8.61,6.69,-6.78,5.13,8.17,7.53,7.53,7.43,-0.13
001208,华菱线缆,8.63,6.81,0.55,371604,317667665.2,10.77,14.98,55.76,2.81,8.89,8.02,8.1,8.08,0.0
301150,中一科技,18.18,6.57,1.12,53973,97345624.81,10.73,5.84,-16.4,5.33,18.9,17.07,17.15,17.06,0.11
603516,淳中科技,28.94,6.24,1.7,134643,381674782.0,11.56,6.67,74.43,1.98,29.82,26.67,27.45,27.24,-0.1
300069,金利华电,11.6,6.13,0.67,106213,123290437.06,18.21,9.08,-81.41,2.72,12.77,10.78,10.93,10.93,-0.09
300461,田中精机,21.55,6.05,1.23,285236,602900166.51,20.47,34.89,-68.02,2.01,23.66,19.5,20.95,20.32,-0.14
688613,奥精医疗,15.93,5.92,0.89,55029,85185571.0,8.98,4.06,77.81,0.89,16.1,14.75,15.0,15.04,0.0
300096,ST易联众,2.53,5.86,0.14,259278,67953421.52,19.67,7.22,-6.77,3.36,2.85,2.38,2.4,2.39,0.4
600452,涪陵电力,9.12,5.56,0.48,178130,161120933.0,6.48,1.16,35.73,1.15,9.2,8.64,8.64,8.64,-0.11
