股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
835857,百甲科技,4.97,29.77,1.14,161941,75685452.08,27.42,13.93,64.25,4.63,4.97,3.92,3.98,3.83,0.0
837006,晟楠科技,14.79,27.72,3.21,125245,182731555.57,22.19,38.98,81.43,3.81,15.05,12.48,12.5,11.58,0.0
830799,艾融软件,34.37,25.71,7.03,203084,584604167.16,33.28,16.82,173.0,1.63,34.5,25.4,29.0,27.34,4.18
831370,新安洁,3.75,20.58,0.64,243847,85417983.55,16.4,9.12,-31.48,1.33,3.79,3.28,3.35,3.11,1.9
300489,光智科技,27.34,20.02,4.56,4465,12206763.2,0.0,0.33,-53.15,0.28,27.34,27.34,27.34,22.78,0.0
300865,大宏立,19.79,20.01,3.3,44434,82652904.0,19.95,6.56,85.9,2.19,19.79,16.5,16.96,16.49,0.0
300674,宇信科技,22.43,20.01,3.74,1506216,3180876442.19,14.34,21.42,48.45,2.83,22.43,19.75,21.68,18.69,0.09
300929,华骐环保,9.54,20.0,1.59,140294,124338072.89,17.23,11.39,-55.82,4.87,9.54,8.17,8.29,7.95,0.0
300355,蒙草生态,5.34,20.0,0.89,5423384,2848620263.14,8.09,39.7,169.42,3.38,5.34,4.98,5.34,4.45,0.75
300114,中航电测,69.67,20.0,11.61,654259,4481538105.06,10.11,11.07,244.94,2.56,69.67,63.8,63.8,58.06,0.0
301551,无线传媒,82.34,19.99,13.72,154497,1219565756.67,16.55,43.53,130.88,1.38,82.34,70.98,71.0,68.62,0.0
301357,北方长龙,35.59,19.99,5.93,58079,201252126.57,11.36,24.4,-408.39,1.8,35.59,32.22,32.6,29.66,0.0
300290,荣科科技,20.89,19.99,3.48,1048325,2053974905.31,15.51,16.4,-1660.83,1.79,20.89,18.19,18.24,17.41,0.0
300337,银邦股份,17.11,19.99,2.85,1383290,2161023718.15,20.13,19.45,84.59,1.87,17.11,14.24,14.44,14.26,0.0
300120,经纬辉开,7.63,19.97,1.27,262496,200284455.63,0.0,4.95,45.48,0.62,7.63,7.63,7.63,6.36,0.0
300621,维业股份,10.1,19.95,1.68,139253,133948046.64,17.34,7.1,106.12,2.77,10.1,8.64,8.7,8.42,0.0
835438,戈碧迦,16.05,18.63,2.52,79341,116579285.53,25.65,10.52,23.67,1.5,16.35,12.88,13.52,13.53,1.33
836149,旭杰科技,8.76,18.06,1.34,69116,56583426.15,17.92,14.44,33.72,1.71,8.77,7.44,7.64,7.42,0.69
300339,润和软件,59.2,17.51,8.82,2148411,11187115178.24,30.77,27.63,278.11,2.64,59.5,44.0,51.3,50.38,1.49
