股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300078,思创医惠,2.68,20.18,0.45,893894,228431108.19,20.63,10.12,-8.96,12.61,2.68,2.22,2.23,2.23,0.0
300168,万达信息,5.63,20.04,0.94,597251,312937484.6,21.54,4.39,-9.59,6.06,5.63,4.62,4.7,4.69,0.0
301021,英诺激光,21.64,20.02,3.61,253859,508892172.45,23.96,16.76,-57.06,2.75,21.64,17.32,17.77,18.03,0.0
301370,国科恒泰,11.4,20.0,1.9,164336,172585158.99,22.0,5.08,48.58,3.67,11.4,9.31,9.5,9.5,0.0
301226,祥明智能,21.54,20.0,3.59,137761,293486864.18,17.38,28.07,92.34,2.37,21.54,18.42,18.42,17.95,0.0
300960,通业科技,29.88,20.0,4.98,199692,540238308.58,21.29,21.54,-225.76,2.09,29.88,24.58,24.58,24.9,0.0
300550,和仁科技,13.15,19.98,2.19,253441,306211529.79,26.09,9.66,-1672.85,9.64,13.15,10.29,10.96,10.96,0.0
300585,奥联电子,13.1,19.96,2.18,391994,496473658.02,20.7,24.5,885.01,5.0,13.1,10.84,10.85,10.92,0.0
300771,智莱科技,10.82,19.96,1.8,434559,453728739.96,18.63,23.98,73.82,3.25,10.82,9.14,9.27,9.02,0.0
300240,飞力达,8.36,19.94,1.39,1069637,871717326.05,11.33,29.47,-265.66,3.41,8.36,7.57,7.64,6.97,0.0
300334,津膜科技,5.32,19.28,0.86,195481,102049262.4,18.61,6.47,277.35,7.93,5.35,4.52,4.58,4.46,-0.19
300096,ST易联众,2.65,15.72,0.36,451573,116033374.7,20.96,12.58,-7.1,5.53,2.75,2.27,2.3,2.29,-0.38
300560,中富通,11.88,14.01,1.46,448730,543617983.0,13.82,24.0,62.49,6.58,12.5,11.06,12.49,10.42,-0.08
300713,英可瑞,20.84,13.45,2.47,351912,724768613.87,16.17,40.62,-57.86,1.06,21.63,18.66,18.66,18.37,0.05
688426,康为世纪,17.78,12.89,2.03,24873,42671735.0,14.03,6.73,-17.26,6.55,18.0,15.79,16.0,15.75,-1.22
300183,东软载波,12.16,11.97,1.3,206830,238548148.11,17.86,5.58,191.14,6.32,12.6,10.66,10.85,10.86,0.16
837821,则成电子,30.12,11.89,3.2,105845,317463873.34,17.83,20.8,207.95,0.94,32.3,27.5,27.9,26.92,0.17
300290,荣科科技,11.22,10.22,1.04,1175958,1299270233.06,19.94,18.38,-129.03,2.26,11.96,9.93,10.11,10.18,0.0
002713,东易日盛,2.38,10.19,0.22,161103,37334861.74,9.72,3.97,-2.15,0.6,2.38,2.17,2.18,2.16,0.0
601218,吉鑫科技,3.14,10.18,0.29,710477,207765075.0,13.68,7.28,62.17,4.77,3.14,2.75,2.82,2.85,0.0
