股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300528,幸福蓝海,7.36,20.07,1.23,252634,178662465.0,18.76,6.78,77.19,5.48,7.36,6.21,6.21,6.13,0.0
301016,雷尔伟,15.29,20.02,2.55,78244,115252017.5,21.19,5.02,135.48,4.19,15.29,12.59,12.61,12.74,0.0
301213,观想科技,30.83,20.01,5.14,28694,87382901.37,18.49,9.98,680.63,2.94,30.83,26.08,26.08,25.69,0.0
833030,立方控股,14.7,20.0,2.45,127424,161280703.99,26.86,50.36,-38.73,1.98,14.7,11.41,11.67,12.25,1.59
301488,豪恩汽电,65.4,20.0,10.9,41711,272060718.2,4.2,17.81,83.15,1.73,65.4,63.11,65.4,54.5,0.0
300218,安利股份,17.64,18.55,2.76,269218,450148477.4,13.91,12.45,23.19,8.26,17.86,15.79,16.68,14.88,0.17
301369,联动科技,50.11,15.86,6.86,94994,478987618.16,20.58,39.15,-263.6,4.4,51.9,43.0,43.0,43.25,0.16
837821,则成电子,24.31,14.67,3.11,104486,242678944.85,23.96,20.54,167.84,0.97,26.08,21.0,21.2,21.2,0.5
300836,佰奥智能,40.79,12.37,4.49,39329,153672535.55,12.92,9.19,40.06,2.3,41.0,36.31,37.08,36.3,-0.05
300391,长药控股,5.64,11.9,0.6,849777,454977333.7,26.19,24.26,-10.4,1.03,5.85,4.53,4.74,5.04,0.0
831961,创远信科,9.93,11.07,0.99,55087,55915428.43,16.89,5.22,-90.76,5.86,10.75,9.24,9.29,8.94,-0.3
837212,智新电子,8.67,10.31,0.81,63721,52677685.03,11.32,12.21,298.59,1.29,8.69,7.8,8.04,7.86,0.35
002193,如意集团,3.15,10.14,0.29,42806,13483890.0,0.0,1.64,-6.79,0.47,3.15,3.15,3.15,2.86,0.0
600626,申达股份,2.94,10.11,0.27,363806,97744993.0,14.61,4.27,-93.97,5.02,2.94,2.55,2.66,2.67,0.0
000735,罗 牛 山,4.91,10.09,0.45,514080,246040742.76,5.83,4.47,12.91,4.85,4.91,4.65,4.65,4.46,0.0
002905,金逸影视,6.34,10.07,0.58,49965,31044509.22,10.24,1.43,33.24,1.16,6.34,5.75,5.85,5.76,0.0
603577,汇金通,7.34,10.04,0.67,134074,96057331.0,7.8,4.65,42.58,3.81,7.34,6.82,7.23,6.67,0.0
000004,国华网安,10.96,10.04,1.0,139508,148037012.58,10.24,11.05,-33.73,1.79,10.96,9.94,9.96,9.96,0.0
603790,雅运股份,11.4,10.04,1.04,139124,155556586.0,7.63,7.27,21.85,9.16,11.4,10.61,11.4,10.36,0.0
600650,锦江在线,11.41,10.03,1.04,46082,52579573.0,0.0,1.18,40.01,0.77,11.41,11.41,11.41,10.37,0.0
002383,合众思壮,5.93,10.02,0.54,177825,104671283.76,6.12,2.89,-32.98,1.96,5.93,5.6,5.6,5.39,0.0
603196,日播时尚,7.36,10.01,0.67,84510,59714801.0,13.6,3.55,-55.43,3.43,7.36,6.45,6.63,6.69,0.0
603004,鼎龙科技,18.13,10.01,1.65,77618,135994320.0,9.77,13.18,25.22,4.02,18.13,16.52,16.52,16.48,0.0
603150,万朗磁塑,27.69,10.01,2.52,51274,141715400.0,9.81,9.81,17.14,11.34,27.69,25.22,25.22,25.17,0.0
002829,星网宇达,19.12,10.01,1.74,352886,660591645.9,6.85,24.6,-79.84,6.52,19.12,17.93,18.42,17.38,0.0
601028,玉龙股份,14.85,10.0,1.35,368878,530550819.0,9.85,4.71,27.52,1.15,14.85,13.52,13.61,13.5,0.0
600084,中信尼雅,4.84,10.0,0.44,22941,10968094.0,9.77,0.2,1231.0,0.48,4.84,4.41,4.41,4.4,0.0
002399,海普瑞,9.68,10.0,0.88,16693,16158562.64,0.0,0.13,22.9,0.57,9.68,9.68,9.68,8.8,0.0
002253,川大智胜,11.22,10.0,1.02,263203,295084806.0,2.06,12.7,-78.62,2.54,11.22,11.01,11.22,10.2,0.0
002982,湘佳股份,15.96,9.99,1.45,23029,36110212.4,5.03,2.5,-29.32,1.33,15.96,15.23,15.23,14.51,0.0
002995,天地在线,15.52,9.99,1.41,145816,215696560.62,13.18,12.97,-71.04,1.25,15.52,13.66,13.99,14.11,0.0
603055,台华新材,11.79,9.98,1.07,291039,338038169.0,5.04,3.28,17.52,4.06,11.79,11.25,11.79,10.72,0.0
603958,哈森股份,8.5,9.96,0.77,84178,69542037.0,10.22,3.84,94.57,1.17,8.5,7.71,7.78,7.73,0.0
002114,罗平锌电,4.97,9.96,0.45,293029,140648027.54,12.61,9.06,-13.61,1.53,4.97,4.4,4.51,4.52,0.0
603223,恒通股份,6.85,9.95,0.62,80079,52923708.0,8.99,1.45,43.58,2.27,6.85,6.29,6.37,6.23,0.0
002098,浔兴股份,6.09,9.93,0.55,13585,8273265.0,0.0,0.38,14.88,0.56,6.09,6.09,6.09,5.54,0.0
002678,珠江钢琴,4.43,9.93,0.4,123379,54500859.69,3.23,0.91,-76.49,2.2,4.43,4.3,4.42,4.03,0.0
