股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301552,N科力装,69.2,130.67,39.2,106037,735984606.93,30.67,77.24,32.37,-,75.0,65.8,70.22,30.0,0.29
835207,众诚科技,9.69,25.19,1.95,142643,136223923.15,22.48,25.6,271.1,3.86,10.06,8.32,8.36,7.74,-0.51
300550,和仁科技,10.96,20.04,1.83,65467,68963272.33,18.18,2.5,-1394.26,4.33,10.96,9.3,9.3,9.13,0.0
301117,佳缘科技,32.86,20.01,5.48,79975,262677279.36,0.33,17.45,-47.95,1.95,32.86,32.77,32.79,27.38,0.0
301063,海锅股份,18.36,20.0,3.06,99997,179915815.04,14.05,16.36,68.01,4.93,18.36,16.21,16.21,15.3,0.0
300605,恒锋信息,11.1,20.0,1.85,252086,275083415.89,18.38,22.35,-81.44,4.38,11.1,9.4,9.41,9.25,0.0
300517,海波重科,10.92,20.0,1.82,222040,236322829.49,14.95,17.91,41.01,6.03,10.92,9.56,9.98,9.1,0.0
300077,国民技术,10.68,20.0,1.78,679770,694644456.18,19.55,12.01,-20.81,6.77,10.68,8.94,8.94,8.9,0.0
300380,安硕信息,18.01,19.99,3.0,132537,226857153.41,18.19,10.4,242.06,5.45,18.01,15.28,15.28,15.01,0.0
300240,飞力达,6.97,19.97,1.16,714404,486069549.33,21.86,19.68,-221.49,3.02,6.97,5.7,5.7,5.81,0.0
301016,雷尔伟,28.5,16.52,4.04,277265,714761941.64,26.82,17.77,252.53,1.33,29.33,22.77,23.07,24.46,-0.35
300419,浩丰科技,5.04,16.13,0.7,557362,272954671.0,19.12,15.16,-129.69,5.36,5.21,4.38,4.39,4.34,0.0
300050,世纪鼎利,2.79,14.81,0.36,758722,211857354.94,18.93,13.93,-188.1,5.97,2.92,2.46,2.46,2.43,0.0
300493,润欣科技,8.15,14.15,1.01,466515,369613393.12,19.05,9.31,84.54,4.27,8.49,7.13,7.16,7.14,0.0
300960,通业科技,24.9,14.06,3.07,187266,456014895.39,21.48,20.2,-188.13,2.98,26.2,21.51,21.6,21.83,-3.11
301232,飞沃科技,25.34,13.89,3.09,49548,123622220.65,20.18,11.32,-19.3,7.04,26.7,22.21,22.3,22.25,0.04
301327,华宝新能,68.9,13.51,8.2,27671,188665284.32,10.92,7.99,74.13,6.2,70.97,64.34,64.34,60.7,0.0
300506,*ST名家,1.98,13.14,0.23,271706,51507674.15,17.71,4.75,30.6,2.15,2.06,1.75,1.75,1.75,0.0
300641,正丹股份,29.17,11.98,3.12,804365,2360613667.16,7.1,15.1,65.85,1.67,30.23,28.38,28.5,26.05,-0.03
833509,同惠电子,9.3,11.91,0.99,74680,68828634.84,10.95,9.06,85.46,2.92,9.68,8.77,9.05,8.31,0.54
300762,上海瀚讯,16.36,11.75,1.72,470702,750746036.94,17.28,7.5,-255.9,1.83,17.1,14.57,14.62,14.64,0.0
301018,申菱环境,20.09,10.63,1.93,94442,182108578.11,11.78,4.74,26.49,4.87,20.17,18.03,18.22,18.16,0.0
000793,华闻集团,1.17,10.38,0.11,1413678,157771533.33,13.21,7.21,-16.95,1.76,1.17,1.03,1.06,1.06,0.0
300311,任子行,4.27,10.34,0.4,764993,334269201.3,13.95,14.23,-10.28,2.04,4.63,4.09,4.1,3.87,0.0
600187,国中水务,1.71,10.32,0.16,1164355,194578144.0,11.61,7.22,350.69,1.4,1.71,1.53,1.56,1.55,0.0
600844,丹化科技,2.48,10.22,0.23,82221,20149999.0,7.11,1.0,-12.54,2.86,2.48,2.32,2.32,2.25,0.0
002193,如意集团,3.25,10.17,0.3,122644,38670656.15,9.15,4.69,-7.01,0.62,3.25,2.98,2.98,2.95,0.0
301333,诺思格,45.6,10.09,4.18,43106,188572789.72,11.85,7.6,47.48,1.36,45.88,40.97,40.97,41.42,0.02
603106,恒银科技,4.37,10.08,0.4,138368,58450247.0,9.82,2.66,-26.84,1.94,4.37,3.98,3.98,3.97,0.0
000158,常山北明,6.12,10.07,0.56,555841,331457406.96,7.19,3.51,-18.65,2.79,6.12,5.72,5.8,5.56,0.0
603223,恒通股份,7.22,10.06,0.66,63619,44858009.0,10.06,1.15,45.94,0.91,7.22,6.56,6.59,6.56,0.0
600686,金龙汽车,11.5,10.05,1.05,1066735,1188827246.0,9.95,14.88,116.74,0.82,11.5,10.46,10.5,10.45,0.0
601218,吉鑫科技,2.85,10.04,0.26,485327,137033901.0,9.65,4.97,56.43,7.54,2.85,2.6,2.6,2.59,0.0
600611,大众交通,6.14,10.04,0.56,3246698,1934821689.0,9.5,20.77,197.84,0.79,6.14,5.61,5.61,5.58,0.0
000004,国华网安,12.39,10.04,1.13,110885,136797380.82,3.46,8.78,-38.14,0.69,12.39,12.0,12.0,11.26,0.0
000410,沈阳机床,6.25,10.04,0.57,152745,90366530.04,10.92,0.91,-79.4,3.37,6.25,5.63,5.68,5.68,0.0
600817,宇通重工,9.65,10.03,0.88,106903,100933357.0,6.96,2.01,40.63,2.34,9.65,9.04,9.08,8.77,0.0
003029,吉大正元,17.88,10.03,1.63,124691,216970688.45,8.55,7.3,-53.68,4.08,17.88,16.49,16.99,16.25,0.0
603773,沃格光电,20.96,10.03,1.91,74347,149120429.0,10.34,3.66,-215.39,1.41,20.96,18.99,19.09,19.05,0.0
002058,威尔泰,8.89,10.02,0.81,146310,128278547.24,12.13,10.22,-62.35,2.44,8.89,7.91,8.06,8.08,0.0
603324,盛剑环境,22.83,10.02,2.08,57525,126960416.0,9.93,3.86,44.86,3.65,22.83,20.77,20.8,20.75,0.0
002819,东方中科,23.31,10.0,2.12,136183,314694819.24,4.29,5.8,-61.79,3.76,23.31,22.4,23.31,21.19,0.0
603863,松炀资源,19.47,10.0,1.77,91426,171346058.0,10.4,4.47,-44.29,2.16,19.47,17.63,17.73,17.7,0.0
603535,嘉诚国际,15.62,10.0,1.42,30574,45833662.0,10.21,1.4,13.93,1.83,15.62,14.17,14.26,14.2,0.0
002800,天顺股份,9.68,10.0,0.88,84886,81871894.8,5.68,5.99,96.22,4.0,9.68,9.18,9.68,8.8,0.0
002611,东方精工,5.5,10.0,0.5,991627,535674483.12,10.8,9.97,37.55,5.84,5.5,4.96,5.02,5.0,0.0
002337,赛象科技,3.85,10.0,0.35,173006,65233301.6,10.29,2.94,98.85,3.97,3.85,3.49,3.5,3.5,0.0
002168,惠程科技,2.97,10.0,0.27,974915,285772082.59,8.52,12.46,-15.47,2.94,2.97,2.74,2.87,2.7,0.0
001239,永达股份,14.85,10.0,1.35,28419,42202021.95,0.0,5.82,56.11,1.17,14.85,14.85,14.85,13.5,0.0
603607,京华激光,15.74,9.99,1.43,27097,42650615.0,0.0,1.52,30.86,0.82,15.74,15.74,15.74,14.31,0.0
002531,天顺风能,8.48,9.99,0.77,542871,444438830.64,9.86,3.04,25.67,3.88,8.48,7.72,7.72,7.71,0.0
603131,上海沪工,13.66,9.98,1.24,127921,168684081.0,10.79,4.02,58.09,1.6,13.66,12.32,12.38,12.42,0.0
605222,起帆电缆,15.87,9.98,1.44,79902,123704234.0,10.88,1.94,19.51,4.0,15.87,14.3,14.43,14.43,0.0
001379,腾达科技,13.89,9.98,1.26,71912,96983945.03,10.21,14.38,39.71,1.82,13.89,12.6,12.63,12.63,0.0
600650,锦江在线,14.89,9.97,1.35,848615,1192239377.0,12.7,21.73,52.21,1.58,14.89,13.17,13.4,13.54,0.4
000679,大连友谊,3.09,9.96,0.28,328029,97350215.03,13.17,9.2,-21.78,1.2,3.09,2.72,2.79,2.81,0.0
603232,格尔软件,11.59,9.96,1.05,30411,35246210.0,0.0,1.3,-13.13,0.85,11.59,11.59,11.59,10.54,0.0
603843,正平股份,2.54,9.96,0.23,225780,55418382.0,9.96,3.23,-26.83,2.45,2.54,2.31,2.32,2.31,0.0
000712,锦龙股份,8.4,9.95,0.76,607578,501644449.58,7.07,6.79,-18.62,5.41,8.4,7.86,7.98,7.64,0.0
300551,古鳌科技,6.25,9.65,0.55,431600,262912885.15,12.46,14.34,-13.02,1.51,6.42,5.71,5.74,5.7,0.0
300637,扬帆新材,11.13,9.55,0.97,738602,783559543.17,17.62,31.54,-48.62,2.86,11.88,10.09,10.2,10.16,0.0
301155,海力风电,40.3,9.21,3.4,58052,232516777.15,13.44,6.54,29.74,4.8,41.86,36.9,36.9,36.9,0.07
300935,盈建科,15.79,9.12,1.32,33905,52201486.2,9.26,5.62,-16.26,2.93,15.88,14.54,14.54,14.47,-0.57
600171,上海贝岭,24.56,8.91,2.01,1971208,4814301103.0,4.04,27.81,117.96,2.27,24.81,23.9,24.0,22.55,-0.04
870976,视声智能,10.2,8.86,0.83,23787,23341931.38,12.7,9.23,18.19,1.48,10.39,9.2,9.47,9.37,0.49
