股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301522,N上大,80.08,1063.95,73.2,469319,4045823185.97,582.56,66.43,162.66,-,102.0,61.92,61.92,6.88,0.09
833781,瑞奇智造,6.76,30.0,1.56,200777,127396170.98,32.12,21.63,35.77,8.24,6.76,5.09,5.13,5.2,0.0
833873,中设咨询,5.47,29.93,1.26,425963,221518930.25,27.08,39.01,-11.01,3.92,5.47,4.33,4.37,4.21,0.0
838971,天马新材,22.37,27.32,4.8,138190,273562827.72,30.73,16.32,78.06,2.41,22.6,17.2,17.6,17.57,-0.62
833943,优机股份,11.19,23.78,2.15,79764,83411723.55,27.77,19.36,22.61,7.08,11.33,8.82,8.91,9.04,-0.09
300348,长亮科技,16.9,20.03,2.82,1423195,2313069472.67,23.79,22.75,3703.09,2.17,16.9,13.55,13.65,14.08,0.0
300655,晶瑞电材,10.19,20.02,1.7,1425272,1427197479.83,14.25,15.0,-1084.78,4.22,10.19,8.98,8.98,8.49,0.0
301316,慧博云通,21.96,20.0,3.66,344596,700979849.96,17.21,14.19,168.23,2.98,21.96,18.81,19.02,18.3,0.0
300865,大宏立,28.5,20.0,4.75,48556,137103259.0,5.01,7.17,123.71,1.63,28.5,27.31,27.31,23.75,0.0
300370,安控科技,2.94,20.0,0.49,1134638,319699020.98,22.86,8.56,-68.16,2.51,2.94,2.38,2.41,2.45,0.0
300489,光智科技,39.37,19.99,6.56,9925,39072756.5,0.0,0.72,-76.53,0.87,39.37,39.37,39.37,32.81,0.0
300535,达威股份,16.27,19.99,2.71,88501,141090648.66,21.9,11.58,28.25,5.7,16.27,13.3,13.31,13.56,0.0
300120,经纬辉开,10.99,19.98,1.83,2378839,2519895744.91,11.9,44.85,65.5,10.07,10.99,9.9,10.08,9.16,0.0
300425,中建环能,6.67,19.96,1.11,1250213,793274404.78,22.84,18.44,89.14,2.42,6.67,5.4,5.4,5.56,0.0
300721,怡达股份,14.88,16.98,2.16,264081,389975171.0,19.34,19.25,97.22,7.46,15.26,12.8,12.85,12.72,0.07
836260,中寰股份,8.03,16.21,1.12,90298,69413888.74,21.85,21.77,19.55,6.75,8.31,6.8,6.84,6.91,0.88
837592,华信永道,59.5,16.19,8.29,69249,377778780.89,25.39,18.14,-73.95,1.27,61.0,48.0,48.01,51.21,-0.83
300540,蜀道装备,26.42,15.83,3.61,147360,377226742.37,18.41,10.15,13067.88,6.25,26.6,22.4,22.4,22.81,0.72
836675,秉扬科技,7.67,15.69,1.04,47252,34721599.9,22.17,6.02,18.21,3.35,7.88,6.41,6.5,6.63,0.0
300789,唐源电气,16.59,15.21,2.19,65297,101287547.35,19.1,6.61,25.69,2.73,16.89,14.14,14.24,14.4,1.22
300917,特发服务,65.66,15.07,8.6,214192,1350943090.38,14.37,12.67,96.34,2.14,67.0,58.8,60.0,57.06,0.09
300436,广生堂,26.69,14.94,3.47,127203,322556082.57,17.79,9.3,-58.98,2.9,26.98,22.85,23.2,23.22,0.11
430425,乐创技术,14.39,14.94,1.87,57669,79554419.24,18.69,14.05,45.23,3.75,14.55,12.21,12.29,12.52,-0.42
300085,银之杰,40.89,14.7,5.24,1549161,6016854314.17,21.74,24.4,-288.79,1.78,42.75,35.0,35.0,35.65,0.39
430489,佳先股份,11.21,14.62,1.43,164725,182886495.6,15.75,19.22,41.72,2.47,11.89,10.35,10.6,9.78,0.72
300793,佳禾智能,17.68,14.36,2.22,555178,943520573.32,15.01,16.83,73.68,2.79,18.0,15.68,15.8,15.46,-0.28
300678,中科信息,39.38,13.98,4.83,462231,1772766333.42,23.59,16.19,1169.87,2.55,41.18,33.03,33.03,34.55,-0.18
870199,倍益康,17.69,13.91,2.16,33628,57030146.2,24.02,9.04,69.06,1.96,18.47,14.74,14.9,15.53,-1.23
688511,天微电子,17.78,13.9,2.17,74775,130033142.0,19.99,7.24,665.04,3.13,18.58,15.46,15.46,15.61,0.34
688709,成都华微,20.99,13.4,2.48,117840,234626291.0,17.13,15.28,91.2,2.46,21.29,18.12,18.12,18.51,-0.05
301172,君逸数码,33.13,12.57,3.7,105075,343083311.83,20.12,14.96,94.87,4.24,34.99,29.07,29.07,29.43,-0.15
300564,筑博设计,13.03,11.46,1.34,138456,171444823.92,20.44,12.23,-35.0,2.62,13.6,11.21,11.5,11.69,-1.21
836892,广咨国际,11.14,11.4,1.14,23409,24897185.27,17.9,1.75,20.03,1.99,11.35,9.56,9.56,10.0,0.54
688125,安达智能,37.98,11.38,3.88,13608,49220241.0,13.11,6.23,-121.57,1.97,38.05,33.58,34.1,34.1,0.16
300052,中青宝,18.71,11.1,1.87,634686,1157463470.02,15.2,24.24,-97.95,6.38,19.8,17.24,17.96,16.84,-0.58
830799,艾融软件,42.89,10.68,4.14,198957,824720828.34,23.02,16.48,215.89,1.34,45.0,36.08,36.4,38.75,-0.95
300430,诚益通,14.77,10.64,1.42,348887,507011172.69,12.96,13.49,24.13,3.8,15.5,13.77,13.82,13.35,-0.27
920008,成电光信,45.3,10.41,4.27,52639,231913466.26,22.06,22.05,53.49,1.3,47.93,38.88,40.25,41.03,-0.79
601005,重庆钢铁,1.38,10.4,0.13,2851388,384277733.0,12.0,3.4,-8.93,3.89,1.38,1.23,1.24,1.25,0.0
830896,旺成科技,8.96,10.21,0.83,19879,17422668.8,15.38,7.81,32.62,2.51,9.25,8.0,8.02,8.13,0.67
000608,阳光股份,2.27,10.19,0.21,479561,106112231.97,8.25,6.44,-59.49,1.47,2.27,2.1,2.11,2.06,0.0
002628,成都路桥,3.36,10.16,0.31,105560,35468160.0,0.0,1.4,-45.62,0.81,3.36,3.36,3.36,3.05,0.0
000402,金 融 街,3.47,10.16,0.32,1856608,632614923.58,7.94,6.21,-2.61,1.83,3.47,3.22,3.23,3.15,0.0
002712,思美传媒,4.68,10.12,0.43,316125,141259083.5,11.76,5.84,1099.23,2.53,4.68,4.18,4.24,4.25,0.0
002542,中化岩土,1.96,10.11,0.18,756707,145999886.86,7.87,4.73,-6.83,2.68,1.96,1.82,1.82,1.78,0.0
000859,国风新材,4.36,10.1,0.4,112578,49083833.6,0.0,1.26,-46.75,0.87,4.36,4.36,4.36,3.96,0.0
002537,海联金汇,7.43,10.07,0.68,1537869,1085992477.36,13.33,13.1,81.35,3.32,7.43,6.53,6.59,6.75,0.0
600198,大唐电信,8.65,10.05,0.79,675139,573596087.0,6.36,7.67,-91.21,1.45,8.65,8.15,8.5,7.86,0.0
603759,海天股份,6.9,10.05,0.63,145898,98083834.0,7.18,3.16,15.41,6.93,6.9,6.45,6.45,6.27,0.0
600279,重庆港,4.6,10.05,0.42,335453,150988460.0,10.53,2.83,55.88,4.87,4.6,4.16,4.17,4.18,0.0
000838,财信发展,2.85,10.04,0.26,431010,119214420.36,8.88,4.09,161.5,2.29,2.85,2.62,2.63,2.59,0.0
600797,浙大网新,6.47,10.03,0.59,710064,442439578.0,12.24,6.91,-103.51,3.15,6.47,5.75,5.81,5.88,0.0
603053,成都燃气,10.09,10.03,0.92,216313,212783168.0,10.25,2.43,16.37,7.24,10.09,9.15,9.15,9.17,0.0
600520,文一科技,26.35,10.02,2.4,34292,90359684.0,0.0,2.16,259.81,0.22,26.35,26.35,26.35,23.95,0.0
002963,豪尔赛,14.17,10.02,1.29,151966,210593438.02,6.75,12.36,138.57,6.42,14.17,13.3,13.5,12.88,0.0
002926,华西证券,8.68,10.01,0.79,1119304,952444113.55,11.28,4.26,288.06,3.58,8.68,7.79,7.8,7.89,0.0
605287,德才股份,14.84,10.01,1.35,190292,265169078.0,13.71,19.05,15.54,10.67,14.84,12.99,13.5,13.49,0.0
002457,青龙管业,15.61,10.01,1.42,533084,809201963.86,9.94,15.99,36.26,1.2,15.61,14.2,14.42,14.19,0.0
000158,常山北明,23.09,10.0,2.1,3860523,8691341607.8,11.15,24.31,-75.76,1.64,23.09,20.75,20.97,20.99,0.0
603038,华立股份,12.1,10.0,1.1,48294,58435934.0,0.0,1.8,88.4,0.42,12.1,12.1,12.1,11.0,0.0
600984,建设机械,2.97,10.0,0.27,606955,175938390.0,12.59,4.83,-4.43,4.57,2.97,2.63,2.67,2.7,0.0
600939,重庆建工,3.41,10.0,0.31,158397,54013244.0,0.0,0.83,-172.09,0.88,3.41,3.41,3.41,3.1,0.0
600644,乐山电力,6.6,10.0,0.6,355624,228052401.0,11.33,6.61,192.1,5.63,6.6,5.92,5.96,6.0,0.0
002693,双成药业,21.34,10.0,1.94,505608,1043987791.46,8.76,12.29,-261.11,2.1,21.34,19.64,20.3,19.4,0.0
000702,正虹科技,6.82,10.0,0.62,359315,238165127.95,11.13,13.48,-105.33,2.0,6.82,6.13,6.13,6.2,0.0
