股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301180,万祥科技,16.66,20.03,2.78,155087,241635626.04,21.33,26.8,9564.31,1.97,16.66,13.7,13.82,13.88,0.0
300806,斯迪克,13.14,20.0,2.19,712279,883391635.33,19.91,25.84,79.9,2.28,13.14,10.96,10.96,10.95,0.0
300868,杰美特,22.82,19.98,3.8,251797,512733142.66,24.92,33.24,80.97,2.84,22.82,18.08,18.71,19.02,0.0
300462,华铭智能,9.13,19.97,1.52,366033,330738271.33,11.56,26.78,-22.18,2.55,9.13,8.25,8.29,7.61,0.0
300125,ST聆达,2.48,19.81,0.41,477336,108681649.14,18.36,17.98,-3.87,1.23,2.48,2.1,2.14,2.07,0.0
300262,*ST巴安,0.85,19.72,0.14,1158507,91506077.09,33.8,17.35,-25.98,1.34,0.85,0.61,0.61,0.71,0.0
301176,逸豪新材,31.32,18.59,4.91,262671,766893134.13,17.83,46.61,-726.36,1.03,31.69,26.98,27.59,26.41,0.48
300585,奥联电子,12.04,17.46,1.79,234198,277223411.74,20.39,14.64,813.4,4.98,12.3,10.21,10.29,10.25,0.0
301282,金禄电子,22.77,15.64,3.08,279623,629704198.02,22.5,38.76,66.37,2.15,23.63,19.2,19.5,19.69,0.22
301548,崇德科技,83.57,15.02,10.91,53382,427329323.41,17.63,35.59,43.53,1.99,84.69,71.88,71.93,72.66,0.02
300641,正丹股份,32.01,13.47,3.8,872820,2636830337.92,16.34,16.39,72.26,0.95,32.01,27.4,27.68,28.21,0.09
300739,明阳电路,16.58,13.33,1.95,396835,610171434.42,19.0,13.52,140.88,1.3,17.0,14.22,14.46,14.63,-0.12
688312,燕麦科技,20.28,12.67,2.28,68666,136180052.0,20.94,4.74,88.33,3.59,21.6,17.83,17.93,18.0,0.25
002087,新纺退,0.18,12.5,0.02,655501,11062082.07,18.75,8.04,-0.54,2.05,0.18,0.15,0.16,0.16,5.88
300696,爱乐达,16.35,12.45,1.81,403013,678379489.55,21.18,21.65,-198.26,4.2,17.45,14.37,14.37,14.54,0.12
688090,瑞松科技,34.0,12.06,3.66,42245,140572524.0,17.01,6.31,541.0,2.56,34.98,29.82,30.34,30.34,1.19
300457,赢合科技,19.95,10.71,1.93,753989,1487177838.65,15.48,11.84,20.44,4.15,20.79,18.0,18.11,18.02,0.15
