股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301596,N瑞迪,69.41,167.79,43.49,107297,778076462.44,37.04,77.87,38.74,-,77.7,68.1,70.3,25.92,0.01
301016,雷尔伟,20.2,20.02,3.37,108327,207507820.4,20.38,36.11,137.68,3.65,20.2,16.77,17.0,16.83,0.0
300901,中胤时尚,8.94,20.0,1.49,196096,169695531.88,22.01,8.17,-223.85,9.76,8.94,7.3,7.46,7.45,0.0
301277,新天地,18.38,19.97,3.06,425626,752277706.41,19.71,60.76,23.01,2.7,18.38,15.36,15.36,15.32,0.0
301012,扬电科技,30.0,19.57,4.91,323905,908458873.73,19.09,32.37,84.35,2.56,30.11,25.32,26.69,25.09,-0.33
300215,电科院,5.93,14.04,0.73,1003231,556633298.51,19.62,14.53,1118.92,5.46,5.99,4.97,5.05,5.2,0.0
300209,*ST有树,2.75,13.64,0.33,174934,47121757.92,16.94,4.43,-97.37,1.81,2.83,2.42,2.46,2.42,-0.36
300412,迦南科技,4.17,13.62,0.5,838738,358909771.22,11.44,17.74,-86.67,7.95,4.4,3.98,4.0,3.67,0.24
688696,极米科技,101.18,11.86,10.73,24150,236852052.0,16.51,3.45,123.66,3.05,103.44,88.51,89.5,90.45,0.0
300483,首华燃气,10.12,11.82,1.07,217322,219049181.08,20.11,8.31,-39.03,4.31,10.86,9.04,9.1,9.05,0.1
300413,芒果超媒,25.13,11.69,2.63,847167,2088185488.31,6.4,8.29,24.88,5.51,25.38,23.94,24.1,22.5,-0.04
300497,富祥药业,12.61,10.32,1.18,476475,584099603.26,14.96,10.76,1180.76,1.23,12.93,11.22,11.22,11.43,0.08
833171,国航远洋,4.87,10.18,0.45,498596,235515413.3,12.9,22.69,42.38,2.17,4.99,4.42,4.56,4.42,-0.2
002693,双成药业,6.22,10.09,0.57,167462,103308450.0,10.27,4.07,-74.13,0.75,6.22,5.64,5.65,5.65,0.0
002668,TCL智家,12.49,10.04,1.14,967017,1163773389.0,12.6,8.92,15.02,1.58,12.49,11.06,11.1,11.35,0.0
000886,海南高速,5.37,10.04,0.49,581510,297527008.76,12.5,5.95,38.57,1.61,5.37,4.76,4.83,4.88,0.0
601022,宁波远洋,10.96,10.04,1.0,599597,631967007.0,10.54,24.12,21.49,2.08,10.96,9.91,9.96,9.96,0.0
603655,朗博科技,18.54,10.03,1.69,59800,107340939.0,9.14,5.64,95.86,2.42,18.54,17.0,17.0,16.85,0.0
001366,播恩集团,17.02,10.02,1.55,217431,358312784.15,9.76,39.05,-185.37,1.76,17.02,15.51,15.8,15.47,0.0
603111,康尼机电,6.7,10.02,0.61,759567,500693912.0,10.51,9.07,34.53,4.91,6.7,6.06,6.12,6.09,0.0
000791,甘肃能源,7.14,10.02,0.65,629010,447701958.19,2.31,3.93,55.47,2.45,7.14,6.99,7.0,6.49,0.0
603506,南都物业,12.2,10.01,1.11,277087,335400849.0,8.12,14.76,27.5,1.73,12.2,11.3,12.2,11.09,0.0
603556,海兴电力,52.68,10.0,4.79,103933,529388239.0,10.32,2.13,30.1,1.79,52.68,47.74,48.05,47.89,0.0
603508,思维列控,22.99,10.0,2.09,174320,394555713.0,7.27,4.57,21.84,1.78,22.99,21.47,21.7,20.9,0.0
600889,南京化纤,5.17,10.0,0.47,344338,162593169.0,16.17,9.4,-14.52,4.86,5.17,4.41,4.7,4.7,0.0
002851,麦格米特,25.52,10.0,2.32,145713,366285497.3,5.0,3.53,23.09,2.01,25.52,24.36,24.76,23.2,0.0
603182,嘉华股份,14.75,9.99,1.34,62769,92007133.0,2.98,6.74,19.43,2.8,14.75,14.35,14.44,13.41,0.0
000957,中通客车,10.35,9.99,0.94,500036,506620891.7,9.88,8.43,36.2,2.12,10.35,9.42,9.53,9.41,0.0
