股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
300149,睿智医药,5.02,20.1,0.84,187997,90281013.52,21.05,3.77,-24.63,3.54,5.02,4.14,4.18,4.18,0.0
300204,舒泰神,7.36,20.07,1.23,217688,156447658.86,19.74,4.62,-233.22,4.76,7.36,6.15,6.18,6.13,0.0
301075,多瑞医药,19.66,20.02,3.28,51149,94668276.26,21.18,18.65,-154.97,4.67,19.66,16.19,16.25,16.38,0.0
301091,深城交,34.55,20.01,5.76,608981,1949850425.65,23.2,31.61,-109.59,2.96,34.55,27.87,28.1,28.79,0.0
300125,ST聆达,3.31,19.93,0.55,571753,175809835.14,14.86,21.54,-5.17,1.65,3.31,2.9,2.98,2.76,0.0
300078,思创医惠,2.9,19.83,0.48,1983633,554688098.22,19.83,21.81,-9.98,3.47,2.9,2.42,2.43,2.42,0.0
300147,香雪制药,5.7,17.04,0.83,2062744,1155957393.33,14.17,31.38,-26.43,8.09,5.84,5.15,5.2,4.87,-2.23
300630,普利制药,9.15,16.86,1.32,669996,585212842.23,21.2,19.81,15.5,4.37,9.39,7.73,7.8,7.83,0.0
300108,*ST吉药,2.05,15.17,0.27,739126,143057538.48,19.1,11.26,-8.35,1.35,2.12,1.78,1.78,1.78,0.0
833230,欧康医药,10.4,10.87,1.02,76200,81446339.44,24.63,40.3,22.72,5.92,11.56,9.25,9.3,9.38,0.97
000980,众泰汽车,1.84,10.18,0.17,3440003,617574110.12,10.18,7.04,-18.68,1.86,1.84,1.67,1.69,1.67,0.0
000981,山子高科,1.41,10.16,0.13,7534488,958787258.68,19.53,11.55,7.69,3.89,1.41,1.16,1.28,1.28,0.0
000757,浩物股份,3.26,10.14,0.3,436555,134692871.3,11.49,8.19,-29.58,0.81,3.26,2.92,2.94,2.96,0.0
600280,中央商场,2.61,10.13,0.24,441804,110580578.0,11.39,3.92,118.26,1.54,2.61,2.34,2.37,2.37,0.0
000953,河化股份,4.03,10.11,0.37,178462,70509788.44,6.28,4.87,-317.99,0.53,4.03,3.8,3.92,3.66,0.0
002628,成都路桥,2.18,10.1,0.2,94272,20551296.0,0.0,1.25,115.82,1.01,2.18,2.18,2.18,1.98,0.0
603278,大业股份,7.21,10.08,0.66,34931,25185345.0,0.0,1.02,87.73,0.6,7.21,7.21,7.21,6.55,0.0
000016,深康佳Ａ,3.06,10.07,0.28,188762,57761260.74,0.0,1.18,-3.61,0.43,3.06,3.06,3.06,2.78,0.0
002693,双成药业,4.81,10.07,0.44,76292,36166625.0,10.98,1.85,-57.33,1.86,4.81,4.33,4.35,4.37,0.0
000011,深物业A,8.21,10.05,0.75,239171,192134006.94,9.12,4.54,2638.68,10.17,8.21,7.53,7.55,7.46,0.0
600615,丰华股份,10.51,10.05,0.96,52036,53329909.0,11.31,2.77,702.54,1.88,10.51,9.43,9.52,9.55,0.0
603390,通达电气,9.75,10.05,0.89,61088,59560508.0,0.0,1.75,72.84,0.45,9.75,9.75,9.75,8.86,0.0
603158,腾龙股份,7.67,10.04,0.7,273135,202940447.0,11.76,5.57,16.6,3.96,7.67,6.85,6.96,6.97,0.0
603703,盛洋科技,10.41,10.04,0.95,263062,269677980.0,8.56,6.34,291.11,7.53,10.41,9.6,9.68,9.46,0.0
600561,江西长运,5.81,10.04,0.53,579843,312941359.0,12.88,20.38,-17.76,1.37,5.81,5.13,5.33,5.28,0.0
002785,万里石,27.78,10.02,2.53,204893,564661190.35,6.65,12.21,361.69,11.83,27.78,26.1,27.78,25.25,0.0
001239,永达股份,17.02,10.02,1.55,131310,221964335.8,8.53,26.91,64.3,1.34,17.02,15.7,15.72,15.47,0.0
603917,合力科技,11.75,10.02,1.07,93423,106573215.0,11.52,5.96,73.61,3.87,11.75,10.52,10.54,10.68,0.0
001231,农心科技,15.16,10.01,1.38,35805,53210787.28,11.1,9.72,24.91,6.67,15.16,13.63,13.78,13.78,0.0
002829,星网宇达,23.84,10.01,2.17,111046,261319243.27,3.88,7.74,-99.55,0.28,23.84,23.0,23.15,21.67,0.0
600501,航天晨光,23.08,10.01,2.1,656907,1509770153.0,2.76,15.47,-32.4,1.72,23.08,22.5,22.89,20.98,0.0
002907,华森制药,13.85,10.01,1.26,97894,133119325.67,11.12,3.17,35.83,4.9,13.85,12.45,12.49,12.59,0.0
001379,腾达科技,32.76,10.01,2.98,265949,830150275.54,16.35,53.19,93.67,1.41,32.76,27.89,31.0,29.78,0.0
003026,中晶科技,33.76,10.0,3.07,299686,976451388.33,15.84,37.31,895.5,2.39,33.76,28.9,28.9,30.69,0.0
600386,北巴传媒,5.17,10.0,0.47,1670295,844538667.0,12.13,20.71,-160.0,3.09,5.17,4.6,4.99,4.7,0.0
603032,德新科技,15.41,9.99,1.4,190362,283773401.0,11.49,8.27,232.09,2.01,15.41,13.8,13.89,14.01,0.0
603373,安邦护卫,30.5,9.99,2.77,52392,153066838.0,11.25,19.49,41.53,2.48,30.5,27.38,27.49,27.73,0.0
001266,宏英智能,24.23,9.99,2.2,97350,221093143.64,12.85,27.6,-183.57,1.42,24.23,21.4,21.68,22.03,0.0
600721,百花医药,7.16,9.98,0.65,515585,360824611.0,10.14,13.5,33.09,1.15,7.16,6.5,6.52,6.51,0.0
001317,三羊马,26.22,9.98,2.38,47856,120879804.74,11.83,16.29,83.1,2.65,26.22,23.4,23.6,23.84,0.0
001358,兴欣新材,21.49,9.98,1.95,34006,70147709.95,11.26,11.04,29.73,3.08,21.49,19.29,19.52,19.54,0.0
603900,莱绅通灵,5.63,9.96,0.51,439112,235509857.0,11.33,12.9,-25.75,1.66,5.63,5.05,5.18,5.12,0.0
600753,庚星股份,5.41,9.96,0.49,40571,21596402.0,9.55,1.89,-16.16,1.09,5.41,4.94,4.95,4.92,0.0
001696,宗申动力,15.68,9.96,1.42,3212190,4923430105.26,8.63,36.04,37.34,1.5,15.69,14.46,14.5,14.26,0.0
002515,金字火腿,4.31,9.95,0.39,405535,172923835.25,11.22,3.59,55.17,7.57,4.31,3.87,3.91,3.92,0.0
600789,鲁抗医药,7.96,9.94,0.72,1516830,1170208666.0,10.5,16.91,26.53,2.94,7.96,7.2,7.23,7.24,0.0
002219,新里程,1.99,9.94,0.18,365285,72611120.16,2.21,1.11,69.48,1.55,1.99,1.95,1.99,1.81,0.0
002734,利民股份,7.3,9.94,0.66,144653,104224604.55,10.99,4.45,-78.84,9.03,7.3,6.57,6.58,6.64,0.0
600770,综艺股份,2.77,9.92,0.25,172855,46119845.0,11.11,1.33,-21.27,1.08,2.77,2.49,2.52,2.52,0.0
600811,东方集团,1.22,9.91,0.11,4527448,530042897.0,13.51,12.37,6.47,1.42,1.22,1.07,1.09,1.11,0.0
600107,美尔雅,3.44,9.9,0.31,93382,30938641.0,11.18,2.59,-22.85,1.94,3.44,3.09,3.11,3.13,0.0
