股票代码,股票名称,最新价,涨跌幅,涨跌额,成交量（手）,成交额,振幅,换手率,市盈率,量比,最高,最低,今开,昨收,市净率
301571,N国科天,37.55,237.07,26.41,196187,762450389.63,68.22,57.55,58.73,-,44.0,36.4,42.0,11.14,-0.56
300461,田中精机,20.32,20.02,3.39,101922,197143630.12,20.32,12.47,-64.13,1.6,20.32,16.88,16.94,16.93,0.0
301316,慧博云通,18.29,20.01,3.05,156014,274938421.23,18.96,6.42,122.45,1.22,18.29,15.4,15.4,15.24,0.0
301326,捷邦科技,34.2,20.0,5.7,68284,227384362.33,9.4,25.41,-121.55,8.99,34.2,31.52,31.52,28.5,0.0
300469,信息发展,13.5,20.0,2.25,338965,430588106.26,20.89,14.4,-35.37,3.97,13.5,11.15,11.16,11.25,0.0
300438,鹏辉能源,19.69,19.99,3.28,300641,560962975.99,20.48,7.44,151.48,9.92,19.69,16.33,16.33,16.41,0.0
301366,一博科技,33.53,18.23,5.17,157036,505461926.98,21.23,28.7,76.25,5.1,34.03,28.01,28.06,28.36,-0.09
300241,瑞丰光电,5.11,15.35,0.68,1819123,914955679.09,23.02,31.81,116.26,5.56,5.32,4.3,4.31,4.43,-0.2
831627,力王股份,9.1,14.75,1.17,45141,40052519.14,19.67,16.83,29.74,11.4,9.3,7.74,7.74,7.93,0.0
300061,旗天科技,8.13,12.29,0.89,1751038,1356401002.6,23.2,28.22,-181.52,3.06,8.61,6.93,7.11,7.24,-0.25
300890,翔丰华,26.18,12.17,2.84,86717,218721646.61,14.44,8.91,37.44,7.64,26.5,23.13,23.39,23.34,1.04
002713,东易日盛,2.83,10.12,0.26,158792,44142924.96,8.17,3.91,-2.56,0.88,2.83,2.62,2.62,2.57,0.0
000820,神雾节能,2.63,10.04,0.24,88492,23021519.0,10.04,3.08,-135.19,0.75,2.63,2.39,2.4,2.39,0.0
000062,深圳华强,14.03,10.04,1.28,226737,317331030.67,1.96,2.17,63.91,1.74,14.03,13.78,14.0,12.75,0.0
600650,锦江在线,12.72,10.03,1.16,464257,573853870.0,12.02,11.89,44.6,2.3,12.72,11.33,11.33,11.56,0.0
601921,浙版传媒,10.53,10.03,0.96,1378378,1445815168.0,4.49,32.65,23.1,3.3,10.53,10.1,10.53,9.57,0.0
603988,中电电机,11.63,10.03,1.06,250941,276996006.0,12.2,10.67,-37.12,2.02,11.63,10.34,10.65,10.57,0.0
002201,正威新材,4.5,10.02,0.41,124250,54875321.91,9.54,1.91,82.46,6.1,4.5,4.11,4.18,4.09,0.0
002577,雷柏科技,14.5,10.02,1.32,188660,262604048.39,11.15,6.67,95.76,1.67,14.5,13.03,13.16,13.18,0.0
003001,中岩大地,22.41,10.01,2.04,82102,174601591.26,13.3,11.22,173.24,1.61,22.41,19.7,20.01,20.37,0.0
603980,吉华集团,3.63,10.0,0.33,220739,79281947.0,10.3,3.26,5.76,15.38,3.63,3.29,3.32,3.3,0.0
002691,冀凯股份,4.73,10.0,0.43,74358,33813678.0,11.63,2.21,153.68,4.82,4.73,4.23,4.32,4.3,0.0
002642,荣联科技,6.49,10.0,0.59,636208,396853842.26,11.36,10.52,185.24,2.73,6.49,5.82,5.86,5.9,0.0
000020,深华发Ａ,10.56,10.0,0.96,34177,35439150.0,10.94,1.89,138.81,2.69,10.56,9.51,9.6,9.6,0.0
001298,好上好,27.84,10.0,2.53,381013,1038990098.61,13.0,36.22,302.64,2.94,27.84,24.55,24.55,25.31,0.76
603958,哈森股份,8.59,9.99,0.78,58630,48161931.0,11.01,2.67,95.57,3.79,8.59,7.73,7.76,7.81,0.0
002600,领益智造,7.16,9.98,0.65,2114406,1464272364.34,11.06,3.07,27.21,3.52,7.16,6.44,6.49,6.51,0.0
603663,三祥新材,13.77,9.98,1.25,193005,260408357.0,11.34,4.56,75.6,7.83,13.77,12.35,12.35,12.52,0.0
603186,华正新材,23.91,9.98,2.17,104509,241844760.0,10.49,7.36,170.24,1.71,23.91,21.63,21.69,21.74,0.0
002403,爱仕达,7.72,9.97,0.7,378374,278314436.31,9.97,12.37,32.05,14.42,7.72,7.02,7.14,7.02,0.0
605287,德才股份,11.14,9.97,1.01,55672,60416490.0,10.76,5.57,10.43,9.72,11.14,10.05,10.13,10.13,0.0
600078,澄星股份,5.19,9.96,0.47,96830,48343130.0,10.81,1.46,-116.35,4.28,5.19,4.68,4.7,4.72,0.0
002667,威领股份,6.19,9.95,0.56,392621,232050602.44,12.79,16.64,-23.82,7.93,6.19,5.47,5.65,5.63,0.0
300787,海能实业,11.52,9.92,1.04,66603,73591586.32,12.88,4.12,45.63,2.17,11.8,10.45,10.48,10.48,1.5
000678,襄阳轴承,4.55,9.9,0.41,199262,90664214.55,0.0,4.34,-39.04,6.82,4.55,4.55,4.55,4.14,0.0
